"","sample_id","phylo_div","SR"
"19983","SH1_2010__Albertos 1  109__2003-07-02",0,0
"19984","SH1_2010__Albertos 1  10__2003-03-14",0,0
"19985","SH1_2010__Albertos 1  111__2003-07-02",0,0
"19986","SH1_2010__Albertos 1  112__2003-07-02",5,1
"19987","SH1_2010__Albertos 1  113__2010-05-19",7,2
"19988","SH1_2010__Albertos 1  114__2010-05-16",11,5
"19989","SH1_2010__Albertos 1  115__2003-07-02",5,1
"19990","SH1_2010__Albertos 1  116__2003-07-02",5,1
"19991","SH1_2010__Albertos 1  11__2003-07-02",5,1
"19992","SH1_2010__Albertos 1  120__2003-07-02",5,1
"19993","SH1_2010__Albertos 1  121__2003-07-02",0,0
"19994","SH1_2010__Albertos 1  122__2003-07-02",5,1
"19995","SH1_2010__Albertos 1  123__2010-05-30",7,2
"19996","SH1_2010__Albertos 1  124__2003-07-02",5,1
"19997","SH1_2010__Albertos 1  125__2003-07-02",5,1
"19998","SH1_2010__Albertos 1  126__2003-07-02",0,0
"19999","SH1_2010__Albertos 1  127__2003-07-02",0,0
"20000","SH1_2010__Albertos 1  12__2003-03-14",0,0
"20001","SH1_2010__Albertos 1  130__2003-07-02",0,0
"20002","SH1_2010__Albertos 1  131__2003-07-02",5,1
"20003","SH1_2010__Albertos 1  13__2003-07-02",5,1
"20004","SH1_2010__Albertos 1  140__2003-07-02",0,0
"20005","SH1_2010__Albertos 1  141__2003-07-02",0,0
"20006","SH1_2010__Albertos 1  14__2003-07-02",0,0
"20007","SH1_2010__Albertos 1  15__2003-07-02",0,0
"20008","SH1_2010__Albertos 1  16__2003-07-02",0,0
"20009","SH1_2010__Albertos 1  176__2010-09-30",7,2
"20010","SH1_2010__Albertos 1  17__2003-07-02",5,1
"20011","SH1_2010__Albertos 1  18__2003-07-02",0,0
"20012","SH1_2010__Albertos 1  19__2003-07-02",5,1
"20013","SH1_2010__Albertos 1  20__2003-07-02",5,1
"20014","SH1_2010__Albertos 1  22__2003-07-02",5,1
"20015","SH1_2010__Albertos 1  23__2003-07-02",5,1
"20016","SH1_2010__Albertos 1  24__2003-04-10",0,0
"20017","SH1_2010__Albertos 1  25__2003-07-02",7,2
"20018","SH1_2010__Albertos 1  26__2003-07-02",5,1
"20019","SH1_2010__Albertos 1  27__2003-07-02",5,1
"20020","SH1_2010__Albertos 1  28__2003-07-02",0,0
"20021","SH1_2010__Albertos 1  29__2003-07-02",7,2
"20022","SH1_2010__Albertos 1  2__2003-04-10",13,6
"20023","SH1_2010__Albertos 1  30__2003-07-02",5,1
"20024","SH1_2010__Albertos 1  31__2003-07-02",5,1
"20025","SH1_2010__Albertos 1  32__2003-07-02",0,0
"20026","SH1_2010__Albertos 1  33__2003-10-24",9,3
"20027","SH1_2010__Albertos 1  34__2003-07-02",5,1
"20028","SH1_2010__Albertos 1  35__2003-07-02",0,0
"20029","SH1_2010__Albertos 1  36__2003-03-14",10,4
"20030","SH1_2010__Albertos 1  38__2003-07-02",5,1
"20031","SH1_2010__Albertos 1  39__2003-07-02",0,0
"20032","SH1_2010__Albertos 1  40__2003-07-02",0,0
"20033","SH1_2010__Albertos 1  41__2003-07-02",5,1
"20034","SH1_2010__Albertos 1  42__2003-07-02",0,0
"20035","SH1_2010__Albertos 1  43__2003-07-02",0,0
"20036","SH1_2010__Albertos 1  44__2003-10-24",0,0
"20037","SH1_2010__Albertos 1  45__2003-07-02",5,1
"20038","SH1_2010__Albertos 1  46__2003-07-02",5,1
"20039","SH1_2010__Albertos 1  47__2003-07-02",0,0
"20040","SH1_2010__Albertos 1  49__2003-07-02",0,0
"20041","SH1_2010__Albertos 1  50__2003-07-02",0,0
"20042","SH1_2010__Albertos 1  51__2003-07-02",0,0
"20043","SH1_2010__Albertos 1  52__2003-07-02",5,1
"20044","SH1_2010__Albertos 1  53__2003-07-02",5,1
"20045","SH1_2010__Albertos 1  54__2003-07-02",5,1
"20046","SH1_2010__Albertos 1  55__2003-07-02",5,1
"20047","SH1_2010__Albertos 1  56__2003-07-02",5,1
"20048","SH1_2010__Albertos 1  57__2003-07-02",5,1
"20049","SH1_2010__Albertos 1  58__2003-07-02",5,1
"20050","SH1_2010__Albertos 1  59__2003-07-02",5,1
"20051","SH1_2010__Albertos 1  5__2003-04-15",9,3
"20052","SH1_2010__Albertos 1  60__2003-07-02",5,1
"20053","SH1_2010__Albertos 1  61__2003-07-02",5,1
"20054","SH1_2010__Albertos 1  62__2003-07-02",5,1
"20055","SH1_2010__Albertos 1  63__2003-07-02",5,1
"20056","SH1_2010__Albertos 1  64__2003-11-04",13,5
"20057","SH1_2010__Albertos 1  66__2004-05-17",16,7
"20058","SH1_2010__Albertos 1  67__2003-07-02",0,0
"20059","SH1_2010__Albertos 1  68__2003-07-12",9,3
"20060","SH1_2010__Albertos 1  6__2003-04-15",7,2
"20061","SH1_2010__Albertos 1  70__2003-07-02",5,1
"20062","SH1_2010__Albertos 1  71__2003-07-02",0,0
"20063","SH1_2010__Albertos 1  72__2003-07-09",11,4
"20064","SH1_2010__Albertos 1  74__2003-07-02",0,0
"20065","SH1_2010__Albertos 1  75__2003-07-02",5,1
"20066","SH1_2010__Albertos 1  76__2003-07-02",0,0
"20067","SH1_2010__Albertos 1  77__2003-07-02",0,0
"20068","SH1_2010__Albertos 1  78__2003-07-02",0,0
"20069","SH1_2010__Albertos 1  79__2003-07-02",5,1
"20070","SH1_2010__Albertos 1  7__2003-07-02",5,1
"20071","SH1_2010__Albertos 1  80__2003-07-02",5,1
"20072","SH1_2010__Albertos 1  81__2003-07-02",0,0
"20073","SH1_2010__Albertos 1  82__2003-07-02",5,1
"20074","SH1_2010__Albertos 1  83__2003-07-12",0,0
"20075","SH1_2010__Albertos 1  84__2003-07-02",5,1
"20076","SH1_2010__Albertos 1  85__2003-07-02",5,1
"20077","SH1_2010__Albertos 1  86__2003-07-02",5,1
"20078","SH1_2010__Albertos 1  87__2003-07-02",0,0
"20079","SH1_2010__Albertos 1  88__2003-07-02",0,0
"20080","SH1_2010__Albertos 1  89__2003-07-02",5,1
"20081","SH1_2010__Albertos 1  8__2003-07-02",5,1
"20082","SH1_2010__Albertos 1  90__2003-07-02",0,0
"20083","SH1_2010__Albertos 1  91__2003-07-02",5,1
"20084","SH1_2010__Albertos 1  92__2003-07-02",5,1
"20085","SH1_2010__Albertos 1  93__2003-07-02",0,0
"20086","SH1_2010__Albertos 1  94__2003-07-02",5,1
"20087","SH1_2010__Albertos 1  96__2003-07-02",5,1
"20088","SH1_2010__Albertos 1  97__2003-07-02",5,1
"20089","SH1_2010__Albertos 1  98__2003-07-02",5,1
"20090","SH1_2010__Albertos 1  99__2003-07-02",5,1
"20091","SH1_2010__Albertos 1  9__2003-07-02",0,0
"20092","SH1_2010__Medina 1  100__2001-12-31",5,1
"20093","SH1_2010__Medina 1  101__2001-12-31",0,0
"20094","SH1_2010__Medina 1  102__2001-12-31",5,1
"20095","SH1_2010__Medina 1  103__2001-12-31",0,0
"20096","SH1_2010__Medina 1  104__2001-12-31",0,0
"20097","SH1_2010__Medina 1  105__2001-12-31",12,5
"20098","SH1_2010__Medina 1  106__2001-12-31",0,0
"20099","SH1_2010__Medina 1  107__2001-12-31",12,5
"20100","SH1_2010__Medina 1  108__2001-12-31",14,7
"20101","SH1_2010__Medina 1  109__2001-12-31",5,1
"20102","SH1_2010__Medina 1  10__2004-03-20",10,4
"20103","SH1_2010__Medina 1  110__2001-12-31",15,6
"20104","SH1_2010__Medina 1  111__2001-12-31",28,15
"20105","SH1_2010__Medina 1  112__2001-12-31",20,9
"20106","SH1_2010__Medina 1  113__2001-12-31",28,13
"20107","SH1_2010__Medina 1  114__2001-12-31",23,9
"20108","SH1_2010__Medina 1  115__2001-12-31",23,9
"20109","SH1_2010__Medina 1  116__2001-12-31",26,12
"20110","SH1_2010__Medina 1  117__2001-12-31",19,9
"20111","SH1_2010__Medina 1  118__2001-12-31",10,3
"20112","SH1_2010__Medina 1  119__2001-12-31",20,9
"20113","SH1_2010__Medina 1  11__2004-02-13",8,3
"20114","SH1_2010__Medina 1  120__2004-05-22",11,4
"20115","SH1_2010__Medina 1  121__2001-12-31",19,8
"20116","SH1_2010__Medina 1  122__2001-12-31",19,8
"20117","SH1_2010__Medina 1  123__2004-05-22",14,6
"20118","SH1_2010__Medina 1  125__2004-11-12",11,5
"20119","SH1_2010__Medina 1  12__2004-09-23",12,4
"20120","SH1_2010__Medina 1  13__2001-12-31",5,1
"20121","SH1_2010__Medina 1  14__2001-12-31",5,1
"20122","SH1_2010__Medina 1  16__2001-12-31",0,0
"20123","SH1_2010__Medina 1  17__2001-12-31",5,1
"20124","SH1_2010__Medina 1  18__2001-12-31",0,0
"20125","SH1_2010__Medina 1  1__2004-07-20",5,1
"20126","SH1_2010__Medina 1  20__2001-12-31",0,0
"20127","SH1_2010__Medina 1  21__2001-12-31",0,0
"20128","SH1_2010__Medina 1  23__2001-12-31",5,1
"20129","SH1_2010__Medina 1  24__2001-12-31",5,1
"20130","SH1_2010__Medina 1  25__2001-12-31",5,1
"20131","SH1_2010__Medina 1  26__2001-12-31",0,0
"20132","SH1_2010__Medina 1  27__2001-12-31",5,1
"20133","SH1_2010__Medina 1  28__2001-12-31",0,0
"20134","SH1_2010__Medina 1  29__2001-12-31",5,1
"20135","SH1_2010__Medina 1  2__2004-06-04",5,1
"20136","SH1_2010__Medina 1  30__2001-12-31",5,1
"20137","SH1_2010__Medina 1  31__2001-12-31",0,0
"20138","SH1_2010__Medina 1  32__2001-12-31",5,1
"20139","SH1_2010__Medina 1  33__2001-12-31",0,0
"20140","SH1_2010__Medina 1  34__2001-12-31",0,0
"20141","SH1_2010__Medina 1  35__2001-12-31",5,1
"20142","SH1_2010__Medina 1  36__2001-12-31",0,0
"20143","SH1_2010__Medina 1  37__2001-12-31",5,1
"20144","SH1_2010__Medina 1  38__2001-12-31",0,0
"20145","SH1_2010__Medina 1  39__2001-12-31",5,1
"20146","SH1_2010__Medina 1  3__2004-06-04",9,3
"20147","SH1_2010__Medina 1  40__2001-12-31",0,0
"20148","SH1_2010__Medina 1  41__2001-12-31",27,12
"20149","SH1_2010__Medina 1  42__2001-12-31",0,0
"20150","SH1_2010__Medina 1  43__2001-12-31",0,0
"20151","SH1_2010__Medina 1  44__2001-12-31",5,1
"20152","SH1_2010__Medina 1  45__2001-12-31",5,1
"20153","SH1_2010__Medina 1  46__2001-12-31",0,0
"20154","SH1_2010__Medina 1  47__2001-12-31",5,1
"20155","SH1_2010__Medina 1  48__2001-12-31",27,12
"20156","SH1_2010__Medina 1  49__2001-12-31",0,0
"20157","SH1_2010__Medina 1  4__2004-06-03",7,2
"20158","SH1_2010__Medina 1  50__2001-12-31",0,0
"20159","SH1_2010__Medina 1  51__2001-12-31",5,1
"20160","SH1_2010__Medina 1  52__2001-12-31",5,1
"20161","SH1_2010__Medina 1  53__2001-12-31",5,1
"20162","SH1_2010__Medina 1  54__2001-12-31",0,0
"20163","SH1_2010__Medina 1  55__2001-12-31",0,0
"20164","SH1_2010__Medina 1  56__2001-12-31",0,0
"20165","SH1_2010__Medina 1  57__2001-12-31",5,1
"20166","SH1_2010__Medina 1  58__2001-12-31",5,1
"20167","SH1_2010__Medina 1  59__2001-12-31",5,1
"20168","SH1_2010__Medina 1  5__2003-06-11",11,5
"20169","SH1_2010__Medina 1  60__2001-12-31",0,0
"20170","SH1_2010__Medina 1  61__2001-12-31",5,1
"20171","SH1_2010__Medina 1  62__2001-12-31",0,0
"20172","SH1_2010__Medina 1  63__2001-12-31",0,0
"20173","SH1_2010__Medina 1  64__2001-12-31",5,1
"20174","SH1_2010__Medina 1  65__2001-12-31",5,1
"20175","SH1_2010__Medina 1  66__2001-12-31",0,0
"20176","SH1_2010__Medina 1  67__2001-12-31",0,0
"20177","SH1_2010__Medina 1  68__2001-12-31",0,0
"20178","SH1_2010__Medina 1  69__2001-12-31",5,1
"20179","SH1_2010__Medina 1  6__2004-06-04",7,2
"20180","SH1_2010__Medina 1  70__2001-12-31",5,1
"20181","SH1_2010__Medina 1  71__2001-12-31",5,1
"20182","SH1_2010__Medina 1  72__2001-12-31",0,0
"20183","SH1_2010__Medina 1  73__2001-12-31",0,0
"20184","SH1_2010__Medina 1  74__2001-12-31",5,1
"20185","SH1_2010__Medina 1  75__2001-12-31",5,1
"20186","SH1_2010__Medina 1  76__2001-12-31",5,1
"20187","SH1_2010__Medina 1  77__2001-12-31",5,1
"20188","SH1_2010__Medina 1  78__2001-12-31",5,1
"20189","SH1_2010__Medina 1  79__2001-12-31",5,1
"20190","SH1_2010__Medina 1  7__2004-02-13",11,4
"20191","SH1_2010__Medina 1  80__2001-12-31",0,0
"20192","SH1_2010__Medina 1  81__2001-12-31",0,0
"20193","SH1_2010__Medina 1  82__2001-12-31",5,1
"20194","SH1_2010__Medina 1  83__2001-12-31",0,0
"20195","SH1_2010__Medina 1  84__2001-12-31",0,0
"20196","SH1_2010__Medina 1  85__2001-12-31",0,0
"20197","SH1_2010__Medina 1  86__2001-12-31",0,0
"20198","SH1_2010__Medina 1  87__2001-12-31",5,1
"20199","SH1_2010__Medina 1  88__2001-12-31",0,0
"20200","SH1_2010__Medina 1  89__2001-12-31",5,1
"20201","SH1_2010__Medina 1  8__2004-11-15",5,1
"20202","SH1_2010__Medina 1  90__2001-12-31",5,1
"20203","SH1_2010__Medina 1  91__2001-12-31",0,0
"20204","SH1_2010__Medina 1  92__2001-12-31",0,0
"20205","SH1_2010__Medina 1  93__2001-12-31",0,0
"20206","SH1_2010__Medina 1  94__2001-12-31",0,0
"20207","SH1_2010__Medina 1  95__2001-12-31",5,1
"20208","SH1_2010__Medina 1  96__2001-12-31",0,0
"20209","SH1_2010__Medina 1  97__2001-12-31",5,1
"20210","SH1_2010__Medina 1  98__2001-12-31",0,0
"20211","SH1_2010__Medina 1  99__2001-12-31",0,0
"20212","SH1_2010__Medina 1  9__2004-03-20",11,5
"20213","SH1_2012__Ims 1 1 10__2011-01-14",14,8
"20214","SH1_2012__Ims 1 1 1__2011-01-14",16,9
"20215","SH1_2012__Ims 1 1 2__2011-01-14",15,9
"20216","SH1_2012__Ims 1 1 3__2011-01-14",10,5
"20217","SH1_2012__Ims 1 1 4__2011-01-14",10,4
"20218","SH1_2012__Ims 1 1 5__2011-01-14",11,5
"20219","SH1_2012__Ims 1 1 6__2011-01-14",8,3
"20220","SH1_2012__Ims 1 1 7__2011-01-14",6,2
"20221","SH1_2012__Ims 1 1 8__2011-01-14",12,6
"20222","SH1_2012__Ims 1 1 9__2011-01-14",14,8
"20223","SH1_2012__Ims 1 2 11__2011-01-14",15,8
"20224","SH1_2012__Ims 1 2 12__2011-01-14",12,6
"20225","SH1_2012__Ims 1 2 13__2011-01-14",15,8
"20226","SH1_2012__Ims 1 2 14__2011-01-14",15,8
"20227","SH1_2012__Ims 1 2 15__2011-01-14",13,8
"20228","SH1_2012__Ims 1 2 16__2011-01-14",5,1
"20229","SH1_2012__Ims 1 2 17__2011-01-14",8,3
"20230","SH1_2012__Ims 1 2 18__2011-01-14",5,1
"20231","SH1_2012__Ims 1 2 19__2011-01-14",8,4
"20232","SH1_2012__Ims 1 2 20__2011-01-14",9,4
"20233","SH1_2012__Ims 1 2 21__2011-01-14",7,3
"20234","SH1_2012__Norfolk 1 1 1__2010-05-31",13,6
"20235","SH1_2012__Norfolk 1 1 2__2010-05-31",7,2
"20236","SH1_2012__Norfolk 1 10 19__2010-05-31",8,3
"20237","SH1_2012__Norfolk 1 10 20__2010-05-31",10,4
"20238","SH1_2012__Norfolk 1 11 21__2010-05-31",12,5
"20239","SH1_2012__Norfolk 1 11 22__2010-05-31",8,3
"20240","SH1_2012__Norfolk 1 12 23__2010-05-31",7,2
"20241","SH1_2012__Norfolk 1 12 24__2010-05-31",9,4
"20242","SH1_2012__Norfolk 1 13 25__2010-05-31",7,2
"20243","SH1_2012__Norfolk 1 13 26__2010-05-31",11,4
"20244","SH1_2012__Norfolk 1 14 27__2010-05-31",7,2
"20245","SH1_2012__Norfolk 1 14 28__2010-05-31",5,1
"20246","SH1_2012__Norfolk 1 15 29__2010-05-31",8,2
"20247","SH1_2012__Norfolk 1 15 30__2010-05-31",7,2
"20248","SH1_2012__Norfolk 1 2 3__2010-05-31",13,6
"20249","SH1_2012__Norfolk 1 2 4__2010-05-31",11,4
"20250","SH1_2012__Norfolk 1 3 5__2010-05-31",8,3
"20251","SH1_2012__Norfolk 1 3 6__2010-05-31",8,3
"20252","SH1_2012__Norfolk 1 4 7__2010-05-31",7,2
"20253","SH1_2012__Norfolk 1 4 8__2010-05-31",7,2
"20254","SH1_2012__Norfolk 1 5 10__2010-05-31",12,5
"20255","SH1_2012__Norfolk 1 5 9__2010-05-31",9,3
"20256","SH1_2012__Norfolk 1 6 11__2010-05-31",9,4
"20257","SH1_2012__Norfolk 1 6 12__2010-05-31",12,5
"20258","SH1_2012__Norfolk 1 7 13__2010-05-31",13,6
"20259","SH1_2012__Norfolk 1 7 14__2010-05-31",12,5
"20260","SH1_2012__Norfolk 1 8 15__2010-05-31",10,3
"20261","SH1_2012__Norfolk 1 8 16__2010-05-31",10,3
"20262","SH1_2012__Norfolk 1 9 17__2010-05-31",10,5
"20263","SH1_2012__Norfolk 1 9 18__2010-05-31",13,6
"20264","SH1_2013__CIFORcameroon 1  10__2003-08-22",58,32
"20265","SH1_2013__CIFORcameroon 1  11__2003-08-22",62,33
"20266","SH1_2013__CIFORcameroon 1  12__2003-08-23",55,29
"20267","SH1_2013__CIFORcameroon 1  13__2003-08-23",56,31
"20268","SH1_2013__CIFORcameroon 1  14__2003-08-26",76,41
"20269","SH1_2013__CIFORcameroon 1  15__2003-08-26",68,37
"20270","SH1_2013__CIFORcameroon 1  16__2003-08-27",65,37
"20271","SH1_2013__CIFORcameroon 1  17__2003-08-28",69,39
"20272","SH1_2013__CIFORcameroon 1  18__2003-08-28",62,33
"20273","SH1_2013__CIFORcameroon 1  19__2003-08-29",71,39
"20274","SH1_2013__CIFORcameroon 1  1__2003-12-08",56,31
"20275","SH1_2013__CIFORcameroon 1  20__2003-08-29",51,27
"20276","SH1_2013__CIFORcameroon 1  21__2003-08-30",62,32
"20277","SH1_2013__CIFORcameroon 1  22__2003-08-30",60,32
"20278","SH1_2013__CIFORcameroon 1  23__2003-09-01",72,40
"20279","SH1_2013__CIFORcameroon 1  24__2003-09-01",67,35
"20280","SH1_2013__CIFORcameroon 1  25__2003-09-02",56,29
"20281","SH1_2013__CIFORcameroon 1  26__2003-09-02",65,34
"20282","SH1_2013__CIFORcameroon 1  27__2003-09-02",55,29
"20283","SH1_2013__CIFORcameroon 1  28__2003-09-03",73,41
"20284","SH1_2013__CIFORcameroon 1  29__2003-09-03",56,28
"20285","SH1_2013__CIFORcameroon 1  2__2003-08-13",69,38
"20286","SH1_2013__CIFORcameroon 1  30__2003-09-04",52,28
"20287","SH1_2013__CIFORcameroon 1  31__2003-09-04",61,33
"20288","SH1_2013__CIFORcameroon 1  32__2003-09-05",72,40
"20289","SH1_2013__CIFORcameroon 1  33__2003-09-05",76,42
"20290","SH1_2013__CIFORcameroon 1  34__2003-09-06",52,26
"20291","SH1_2013__CIFORcameroon 1  35__2003-09-06",73,41
"20292","SH1_2013__CIFORcameroon 1  36__2004-11-02",45,23
"20293","SH1_2013__CIFORcameroon 1  37__2004-11-02",42,20
"20294","SH1_2013__CIFORcameroon 1  38__2004-11-03",72,39
"20295","SH1_2013__CIFORcameroon 1  39__2004-11-03",58,31
"20296","SH1_2013__CIFORcameroon 1  3__2003-08-14",60,34
"20297","SH1_2013__CIFORcameroon 1  40__2004-11-03",63,33
"20298","SH1_2013__CIFORcameroon 1  41__2004-11-04",54,30
"20299","SH1_2013__CIFORcameroon 1  42__2004-11-04",69,36
"20300","SH1_2013__CIFORcameroon 1  43__2004-11-05",65,36
"20301","SH1_2013__CIFORcameroon 1  44__2004-11-05",64,34
"20302","SH1_2013__CIFORcameroon 1  45__2004-11-09",63,35
"20303","SH1_2013__CIFORcameroon 1  46__2004-11-09",59,30
"20304","SH1_2013__CIFORcameroon 1  47__2004-11-10",38,20
"20305","SH1_2013__CIFORcameroon 1  48__2004-11-10",67,35
"20306","SH1_2013__CIFORcameroon 1  49__2004-11-10",51,26
"20307","SH1_2013__CIFORcameroon 1  4__2003-08-18",52,27
"20308","SH1_2013__CIFORcameroon 1  50__2004-11-11",48,25
"20309","SH1_2013__CIFORcameroon 1  5__2003-08-18",56,28
"20310","SH1_2013__CIFORcameroon 1  6__2003-08-19",49,26
"20311","SH1_2013__CIFORcameroon 1  7__2003-08-20",52,25
"20312","SH1_2013__CIFORcameroon 1  8__2003-08-20",54,27
"20313","SH1_2013__CIFORcameroon 1  9__2003-08-21",69,38
"20314","SH1_2013__CIFORphilippines 1  10__2005-03-02",37,18
"20315","SH1_2013__CIFORphilippines 1  11__2005-03-03",40,19
"20316","SH1_2013__CIFORphilippines 1  12__2005-03-05",47,24
"20317","SH1_2013__CIFORphilippines 1  1__2005-02-22",30,15
"20318","SH1_2013__CIFORphilippines 1  2__2005-02-22",42,21
"20319","SH1_2013__CIFORphilippines 1  3__2005-02-23",42,21
"20320","SH1_2013__CIFORphilippines 1  4__2005-02-23",41,22
"20321","SH1_2013__CIFORphilippines 1  5__2005-02-24",47,25
"20322","SH1_2013__CIFORphilippines 1  6__2005-02-25",37,19
"20323","SH1_2013__CIFORphilippines 1  7__2005-02-25",49,25
"20324","SH1_2013__CIFORphilippines 1  8__2005-02-26",29,14
"20325","SH1_2013__CIFORphilippines 1  9__2005-02-28",36,17
"20326","SH1_2013__CIFORphilippines 2  10__2005-03-02",29,16
"20327","SH1_2013__CIFORphilippines 2  11__2005-03-03",26,13
"20328","SH1_2013__CIFORphilippines 2  12__2005-03-05",13,5
"20329","SH1_2013__CIFORphilippines 2  1__2005-02-22",27,13
"20330","SH1_2013__CIFORphilippines 2  2__2005-02-22",19,9
"20331","SH1_2013__CIFORphilippines 2  3__2005-02-23",29,16
"20332","SH1_2013__CIFORphilippines 2  4__2005-02-23",22,11
"20333","SH1_2013__CIFORphilippines 2  5__2005-02-24",32,16
"20334","SH1_2013__CIFORphilippines 2  6__2005-02-25",11,5
"20335","SH1_2013__CIFORphilippines 2  7__2005-02-25",20,9
"20336","SH1_2013__CIFORphilippines 2  8__2005-02-26",20,9
"20337","SH1_2013__CIFORphilippines 2  9__2005-02-28",17,7
"20338","SH1_2013__Norfolk 1 Feiran 10__2012-04-29",11,4
"20339","SH1_2013__Norfolk 1 Feiran 11__2012-04-29",27,13
"20340","SH1_2013__Norfolk 1 Feiran 12__2012-04-29",21,9
"20341","SH1_2013__Norfolk 1 Feiran 13__2012-04-29",24,12
"20342","SH1_2013__Norfolk 1 Gebel 14__2012-04-18",19,9
"20343","SH1_2013__Norfolk 1 Gebel 15__2012-04-18",28,14
"20344","SH1_2013__Norfolk 1 Gebel 16__2012-04-18",19,8
"20345","SH1_2013__Norfolk 1 Gebel 17__2012-04-18",20,9
"20346","SH1_2013__Norfolk 1 Itlah 18__2012-04-21",26,13
"20347","SH1_2013__Norfolk 1 Itlah 19__2012-04-16",22,10
"20348","SH1_2013__Norfolk 1 Itlah 20__2012-04-16",28,13
"20349","SH1_2013__Norfolk 1 Itlah 21__2012-04-21",24,10
"20350","SH1_2013__Norfolk 1 Itlah 22__2012-04-16",11,4
"20351","SH1_2013__Norfolk 1 Itlah 23__2012-04-23",26,12
"20352","SH1_2013__Norfolk 1 Itlah 24__2012-04-23",32,16
"20353","SH1_2013__Norfolk 1 Itlah 25__2012-04-16",28,14
"20354","SH1_2013__Norfolk 1 Oasis Ayn Hodra 1__2012-05-04",9,3
"20355","SH1_2013__Norfolk 1 Oasis Ayn Hodra 2__2012-05-04",9,3
"20356","SH1_2013__Norfolk 1 Oasis Ayn Hodra 3__2012-05-04",11,4
"20357","SH1_2013__Norfolk 1 Oasis Ayn Hodra 4__2012-05-04",9,3
"20358","SH1_2013__Norfolk 1 Oasis Ayn Hodra 5__2012-05-04",21,10
"20359","SH1_2013__Norfolk 1 Oasis Ayn Hodra 6__2012-05-04",28,14
"20360","SH1_2013__Norfolk 1 Sheik a Wad 7__2012-04-30",11,4
"20361","SH1_2013__Norfolk 1 Sheik a Wad 8__2012-04-30",22,9
"20362","SH1_2013__Norfolk 1 Sheik a Wad 9__2012-04-30",20,9
"20363","SH1_2013__Norfolk 1 StKaths 26__2012-04-19",20,10
"20364","SH1_2013__Norfolk 1 StKaths 27__2012-04-15",31,15
"20365","SH1_2013__Norfolk 1 StKaths 28__2012-04-17",29,14
"20366","SH1_2013__Norfolk 1 StKaths 29__2012-04-19",19,9
"20367","SH1_2013__Norfolk 1 StKaths 30__2012-04-17",27,12
"20368","SH1_2013__Norfolk 1 StKaths 31__2012-04-15",25,11
"20369","SH1_2013__Norfolk 1 StKaths 32__2012-04-17",19,8
"20370","SH1_2013__Norfolk 1 StKaths 33__2012-04-15",29,15
"20371","SH1_2013__Norfolk 1 StKaths 34__2012-04-22",5,1
"20372","SH1_2013__Norfolk 1 StKaths 35__2012-04-22",9,3
"20373","SH1_2013__Norfolk 1 StKaths 36__2012-04-22",7,2
"20374","SH1_2013__Peri 1  100__2010-01-30",13,6
"20375","SH1_2013__Peri 1  101__2010-01-30",16,8
"20376","SH1_2013__Peri 1  102__2010-01-30",13,5
"20377","SH1_2013__Peri 1  103__2010-01-30",19,8
"20378","SH1_2013__Peri 1  104__2010-01-30",20,8
"20379","SH1_2013__Peri 1  105__2010-01-30",20,8
"20380","SH1_2013__Peri 1  106__2010-01-30",11,4
"20381","SH1_2013__Peri 1  107__2010-01-30",9,3
"20382","SH1_2013__Peri 1  108__2010-01-30",13,5
"20383","SH1_2013__Peri 1  109__2010-01-30",14,6
"20384","SH1_2013__Peri 1  10__2006-01-30",19,9
"20385","SH1_2013__Peri 1  110__2010-01-30",12,5
"20386","SH1_2013__Peri 1  111__2008-01-30",10,4
"20387","SH1_2013__Peri 1  112__2008-01-30",15,7
"20388","SH1_2013__Peri 1  113__2008-01-30",10,4
"20389","SH1_2013__Peri 1  114__2008-01-30",9,3
"20390","SH1_2013__Peri 1  115__2008-01-30",12,5
"20391","SH1_2013__Peri 1  116__2008-01-30",7,2
"20392","SH1_2013__Peri 1  117__2008-01-30",11,4
"20393","SH1_2013__Peri 1  118__2008-01-30",11,4
"20394","SH1_2013__Peri 1  119__2008-01-30",10,4
"20395","SH1_2013__Peri 1  11__2006-01-30",15,6
"20396","SH1_2013__Peri 1  120__2008-01-30",12,5
"20397","SH1_2013__Peri 1  121__2008-01-30",10,4
"20398","SH1_2013__Peri 1  122__2008-01-30",5,1
"20399","SH1_2013__Peri 1  123__2008-01-30",12,5
"20400","SH1_2013__Peri 1  124__2008-01-30",15,7
"20401","SH1_2013__Peri 1  125__2008-01-30",12,5
"20402","SH1_2013__Peri 1  126__2008-01-30",8,3
"20403","SH1_2013__Peri 1  127__2008-01-30",7,2
"20404","SH1_2013__Peri 1  128__2008-01-30",9,3
"20405","SH1_2013__Peri 1  129__2008-01-30",16,7
"20406","SH1_2013__Peri 1  12__2006-01-30",9,3
"20407","SH1_2013__Peri 1  130__2008-01-30",31,16
"20408","SH1_2013__Peri 1  131__2008-01-30",31,14
"20409","SH1_2013__Peri 1  132__2008-01-30",19,8
"20410","SH1_2013__Peri 1  133__2008-01-30",33,15
"20411","SH1_2013__Peri 1  134__2008-01-30",24,11
"20412","SH1_2013__Peri 1  135__2008-01-30",21,10
"20413","SH1_2013__Peri 1  136__2008-01-30",13,5
"20414","SH1_2013__Peri 1  137__2008-01-30",17,8
"20415","SH1_2013__Peri 1  138__2008-01-30",24,11
"20416","SH1_2013__Peri 1  139__2008-01-30",22,11
