AEZ,lat_r,lon_r,x,y,n_years,years_single,cluster_within_aez,dist_to_medoid,year_rule_ok,method,cluster_id,cluster_missing
AEZ11,44.3693,9.1757,885329.1616981511,5122515.569782713,1,2006,0,6273.633637828516,FALSE,CLARA,NA,TRUE
AEZ11,44.3512,9.2635,893800.6571041798,5120853.819067842,1,2006,0,8518.679120285731,FALSE,CLARA,NA,TRUE
AEZ11,44.3319,8.4105,811497.8600501652,5119081.339357743,1,2006,0,0,FALSE,CLARA,NA,TRUE
AEZ11,44.269,8.4237,812771.478949477,5113300.716444182,1,2006,0,10227.06342977094,FALSE,CLARA,NA,TRUE
AEZ11,43.9871,8.0149,773327.8875829106,5087318.720577008,1,2006,0,2045.1348000378161,FALSE,CLARA,NA,TRUE
AEZ11,43.9875,8.0648,778142.5529674302,5087355.67410358,1,2006,0,6230.854393885089,FALSE,CLARA,NA,TRUE
AEZ11,43.9699,8.1149,782976.5156080001,5085729.486660851,1,2006,0,10826.080121063937,FALSE,CLARA,NA,TRUE
AEZ11,44.3776,8.5481,824774.3722126884,5123277.418726671,1,2006,0,2049.361171552172,FALSE,CLARA,NA,TRUE
AEZ11,39.3052,20.4707,1975141.6971320272,4638466.203740912,1,2008,0,0,FALSE,CLARA,NA,TRUE
AEZ11,39.6356,20.8846,2015077.3685278734,4671180.901346296,1,2008,0,0,FALSE,CLARA,NA,TRUE
AEZ11,39.5339,20.217,1950663.1278323748,4661127.324510358,1,2008,0,1356.1249034240814,FALSE,CLARA,NA,TRUE
AEZ11,39.5499,20.8805,2014681.7747788448,4662709.970389427,1,2008,0,8480.163069795215,FALSE,CLARA,NA,TRUE
AEZ11,39.8049,20.5813,1985813.079727776,4687884.836607218,1,2008,0,0,FALSE,CLARA,NA,TRUE
AEZ11,39.4801,20.4645,1974543.4821944716,4655803.045569942,1,2008,0,0,FALSE,CLARA,NA,TRUE
AEZ11,39.5969,20.1911,1948164.1331738764,4667356.915430902,1,2008,0,6085.426837012909,FALSE,CLARA,NA,TRUE
AEZ11,39.5365,20.2032,1949331.6171649124,4661384.528896248,1,2008,0,0,FALSE,CLARA,NA,TRUE
AEZ11,39.547,20.1735,1946465.974641461,4662423.142465271,1,2008,0,3048.0526927814444,FALSE,CLARA,NA,TRUE
AEZ11,37.2186,-7.9841,-770356.1101511829,4428387.937824883,1,2005,0,2024.91897865008,FALSE,CLARA,NA,TRUE
AEZ11,37.2814,-8.0497,-776685.6101356416,4434796.587495806,1,2005,0,10635.633507978957,FALSE,CLARA,NA,TRUE
AEZ11,37.2032,-7.8391,-756365.5995148029,4426815.588623243,1,2005,0,12054.193564671625,FALSE,CLARA,NA,TRUE
AEZ11,37.2717,-8.0029,-772170.0522198997,4433807.059371008,1,2005,0,6787.127993205769,FALSE,CLARA,NA,TRUE
AEZ11,37.1926,-7.9743,-769410.5446047242,4425733.139028182,1,2005,0,2693.1478120272777,FALSE,CLARA,NA,TRUE
AEZ11,37.2701,-7.9676,-768764.086527043,4433643.8261948405,1,2005,0,5456.194685649824,FALSE,CLARA,NA,TRUE
AEZ11,37.1858,-7.9391,-766014.2275398924,4425038.658744116,1,2005,0,3927.7971938479554,FALSE,CLARA,NA,TRUE
AEZ11,37.2025,-7.9496,-767027.3334825269,4426744.110710362,1,2005,0,1963.0807461639656,FALSE,CLARA,NA,TRUE
AEZ11,37.215,-7.9706,-769053.5453677957,4428020.403926108,1,2005,0,737.26854294876,FALSE,CLARA,NA,TRUE
AEZ11,37.1959,-7.9514,-767201.0087869785,4426070.144068946,1,2005,0,2418.7493938023913,FALSE,CLARA,NA,TRUE
AEZ11,37.1689,-7.8662,-758980.3777096021,4423312.404786111,1,2005,0,10560.46610611809,FALSE,CLARA,NA,TRUE
AEZ11,37.1705,-7.8543,-757832.1909746166,4423475.8533801185,1,2005,0,11522.219193024303,FALSE,CLARA,NA,TRUE
AEZ11,37.2605,-8.0234,-774148.0209650431,4432664.355535976,1,2005,0,7323.359817479967,FALSE,CLARA,NA,TRUE
AEZ11,37.2746,-8.0232,-774128.7237089928,4434102.91081132,1,2005,0,8264.966763519946,FALSE,CLARA,NA,TRUE
AEZ11,37.2736,-7.8727,-759607.538531233,4434000.894338744,1,2005,0,10480.932590713901,FALSE,CLARA,NA,TRUE
AEZ11,37.28,-7.9618,-768204.4661015879,4434653.776743665,1,2005,0,6451.018127127652,FALSE,CLARA,NA,TRUE
AEZ11,37.2339,-7.8478,-757205.0301529856,4429949.764529215,1,2005,0,11270.516968388809,FALSE,CLARA,NA,TRUE
AEZ11,37.3103,-7.9222,-764383.6094036524,4437744.0259883115,1,2005,0,10327.547428238911,FALSE,CLARA,NA,TRUE
AEZ11,37.2875,-7.9258,-764730.9600125556,4435418.803866473,1,2005,0,8066.771186724017,FALSE,CLARA,NA,TRUE
AEZ11,37.19,-7.9414,-766236.1459844696,4425467.609707653,1,2005,0,3451.53215344342,FALSE,CLARA,NA,TRUE
AEZ11,37.2655,-7.8652,-758883.8914293512,4433174.51182001,1,2005,0,10682.400851254068,FALSE,CLARA,NA,TRUE
AEZ11,37.2308,-7.9798,-769941.219146104,4429633.34114353,1,2005,0,2146.596258842629,FALSE,CLARA,NA,TRUE
AEZ11,37.2814,-7.8678,-759134.7557580036,4434796.587495806,1,2005,0,11322.018739506713,FALSE,CLARA,NA,TRUE
AEZ11,37.2761,-8.0415,-775894.4226375844,4434255.933022483,1,2005,0,9679.873268887939,FALSE,CLARA,NA,TRUE
AEZ11,37.1901,-7.9282,-764962.5270851578,4425477.822540009,1,2005,0,4340.190063377521,FALSE,CLARA,NA,TRUE
AEZ11,37.2076,-7.9393,-766033.5247959427,4427264.863439889,1,2005,0,2489.988036834618,FALSE,CLARA,NA,TRUE
AEZ11,37.2021,-7.9153,-763717.8540699212,4426703.265896153,1,2005,0,4859.296943560951,FALSE,CLARA,NA,TRUE
AEZ11,37.1869,-7.9032,-762550.3700788853,4425151.0053106565,1,2005,0,6544.952354435613,FALSE,CLARA,NA,TRUE
AEZ11,37.1806,-7.868,-759154.0530140538,4424507.544110689,1,2005,0,9901.432380653436,FALSE,CLARA,NA,TRUE
AEZ11,37.2549,-7.8454,-756973.4630803835,4432092.940974316,1,2005,0,12012.925429599969,FALSE,CLARA,NA,TRUE
AEZ11,37.2215,-7.8578,-758169.8929554947,4428683.994260479,1,2005,0,10180.967028745083,FALSE,CLARA,NA,TRUE
AEZ11,37.2505,-7.9792,-769883.3273779535,4431643.94309719,1,2005,0,3770.315145195292,FALSE,CLARA,NA,TRUE
AEZ11,37.2168,-7.9632,-768339.546893939,4428204.173030563,1,2005,0,0,FALSE,CLARA,NA,TRUE
AEZ11,37.2567,-7.9702,-769014.9508556955,4432276.614494513,1,2005,0,4128.068554282539,FALSE,CLARA,NA,TRUE
AEZ11,37.2649,-8.0407,-775817.2336133836,4433113.29482385,1,2005,0,8945.125793161435,FALSE,CLARA,NA,TRUE
AEZ11,37.2318,-7.9936,-771272.7298135664,4429735.414600741,1,2005,0,3308.815919061745,FALSE,CLARA,NA,TRUE
AEZ11,37.2237,-7.9853,-770471.8936874839,4428908.58133413,1,2005,0,2245.683393997324,FALSE,CLARA,NA,TRUE
AEZ11,37.2021,-7.9588,-767915.0072608351,4426703.265896153,1,2005,0,1559.793616539956,FALSE,CLARA,NA,TRUE
AEZ11,37.2665,-7.9886,-770790.2984123118,4433276.539081482,1,2005,0,5633.3897751999575,FALSE,CLARA,NA,TRUE
AEZ11,37.1945,-7.9444,-766525.6048252223,4425927.174001813,1,2005,0,2911.204287848544,FALSE,CLARA,NA,TRUE
AEZ11,37.2909,-8.0551,-777206.6360489964,4435765.591471503,1,2005,0,11653.33938932187,FALSE,CLARA,NA,TRUE
AEZ11,37.2758,-7.8671,-759067.2153618279,4434225.328820037,1,2005,0,11055.788035345986,FALSE,CLARA,NA,TRUE
AEZ11,37.2008,-7.8885,-761132.0217591971,4426570.518780529,1,2005,0,7390.348082234759,FALSE,CLARA,NA,TRUE
AEZ11,37.2819,-7.9168,-763862.5834902975,4434847.590703006,1,2005,0,8011.1297385622065,FALSE,CLARA,NA,TRUE
AEZ11,37.1978,-7.9272,-764866.0408049069,4426264.170705939,1,2005,0,3978.549179046299,FALSE,CLARA,NA,TRUE
AEZ11,37.287,-7.869,-759250.5392943046,4435367.804390033,1,2005,0,11572.712447848871,FALSE,CLARA,NA,TRUE
AEZ11,37.1953,-7.965,-768513.2221983909,4426008.871502141,1,2005,0,2202.1607371100595,FALSE,CLARA,NA,TRUE
AEZ11,37.2003,-7.857,-758092.7039312939,4426519.461599183,1,2005,0,10384.413479254867,FALSE,CLARA,NA,TRUE
AEZ11,37.1805,-7.868,-759154.0530140538,4424497.330015499,1,2005,0,9905.25027224116,FALSE,CLARA,NA,TRUE
AEZ11,37.2003,-7.8571,-758102.352559319,4426519.461599183,1,2005,0,10374.892792303779,FALSE,CLARA,NA,TRUE
AEZ11,-34.0022,18.8763,1821303.9718999977,-4093319.281032965,1,2006,0,0,FALSE,CLARA,NA,TRUE
AEZ11,-34.0036,18.8727,1820956.6212910945,-4093467.9661771283,1,2006,0,377.8355695276284,FALSE,CLARA,NA,TRUE
AEZ11,-45.5308,-72.038,-6950678.656714083,-5228085.866223179,1,2008,0,0,FALSE,CLARA,NA,TRUE
AEZ11,-45.5457,-72.0293,-6949839.2260759,-5229426.405681251,1,2008,0,1581.6731125512738,FALSE,CLARA,NA,TRUE
AEZ11,-45.526,-72.0436,-6951218.979883488,-5227653.93993844,1,2008,0,691.7437696465068,FALSE,CLARA,NA,TRUE
AEZ11,-29.8054,29.5548,2851632.7155591957,-3637196.756149308,1,2002,0,0,FALSE,CLARA,NA,TRUE
AEZ11,-29.9613,29.4687,2843325.246829594,-3654498.5160069484,1,2002,0,1365.6587135255854,FALSE,CLARA,NA,TRUE
AEZ11,-29.9566,29.4526,2841771.817717555,-3653977.298483726,1,2002,0,964.7091523877925,FALSE,CLARA,NA,TRUE
AEZ11,-29.965,29.4552,2842022.682046207,-3654908.8191959546,1,2002,0,0,FALSE,CLARA,NA,TRUE
AEZ11,-29.9348,29.4454,2841077.1164997476,-3651559.4206723473,1,2002,0,3480.311002280398,FALSE,CLARA,NA,TRUE
AEZ11,-29.9221,29.4273,2839330.714827207,-3650150.6011504633,1,2002,0,5466.930260814603,FALSE,CLARA,NA,TRUE
AEZ11,-29.8208,29.546,2850783.636292988,-3638907.0250778245,1,2002,0,1909.438505988977,FALSE,CLARA,NA,TRUE
AEZ11,-29.7592,29.5178,2848062.7231899127,-3632064.4017105307,1,2002,0,6251.872327709004,FALSE,CLARA,NA,TRUE
AEZ11,-29.8051,29.5382,2850031.0433070315,-3637163.436659539,1,2002,0,1602.0187863290676,FALSE,CLARA,NA,TRUE
AEZ11,-29.698,29.4347,2840044.7133010635,-3625262.1285492033,1,2002,0,0,FALSE,CLARA,NA,TRUE
AEZ11,-29.9758,29.476,2844029.596675426,-3656106.37531971,1,2002,0,2337.0594768888195,FALSE,CLARA,NA,TRUE
AEZ11,-29.9793,29.4635,2842823.5181722897,-3656494.4448430105,1,2002,0,1776.3859922439276,FALSE,CLARA,NA,TRUE
AEZ11,-29.985,29.4626,2842736.6805200637,-3657126.4150994904,1,2002,0,2329.7050053705266,FALSE,CLARA,NA,TRUE
AEZ11,-29.98,29.4446,2840999.927475548,-3656572.057139751,1,2002,0,1952.533577045117,FALSE,CLARA,NA,TRUE
AEZ11,-29.8007,29.6091,2856871.92057682,-3636674.739560562,1,2002,0,5265.146772467655,FALSE,CLARA,NA,TRUE
AEZ11,-29.8075,29.6101,2856968.4068570705,-3637429.9898359086,1,2002,0,5340.786419506225,FALSE,CLARA,NA,TRUE
AEZ11,35.2544,-5.1564,-497521.8554857228,4225335.748998102,1,2004,0,0,FALSE,CLARA,NA,TRUE
AEZ11,41.1378,-6.7375,-650076.3131904153,4817971.076078955,1,2010,0,0,FALSE,CLARA,NA,TRUE
AEZ11,-50.485,-73.0125,-7044704.536818582,-5653935.2164653065,1,2008,235,0,TRUE,CLARA,AEZ11_CLARA_235,FALSE
AEZ11,-50.4627,-73.0109,-7044550.158770181,-5652110.136671383,1,2012,235,1831.5973454926948,TRUE,CLARA,AEZ11_CLARA_235,FALSE
AEZ11,-50.0962,-73.2227,-7064985.952927319,-5621993.223058716,1,2009,236,0,TRUE,CLARA,AEZ11_CLARA_236,FALSE
AEZ11,-50.5509,-72.9484,-7038519.7662545,-5659323.635379236,1,2009,235,8202.831542969278,TRUE,CLARA,AEZ11_CLARA_235,FALSE
AEZ11,-50.5565,-72.9587,-7039513.574941083,-5659781.18523128,1,2009,235,7818.019955614006,TRUE,CLARA,AEZ11_CLARA_235,FALSE
AEZ11,-50.0908,-73.2285,-7065545.573352776,-5621547.768638073,1,2009,236,715.2654482490665,TRUE,CLARA,AEZ11_CLARA_236,FALSE
AEZ11,-50.0974,-73.2221,-7064928.061159169,-5622092.206188027,1,2011,236,114.66959800932705,TRUE,CLARA,AEZ11_CLARA_236,FALSE
AEZ11,-50.462,-73.0235,-7045765.885901341,-5652052.833387585,1,2010,235,2160.978465132267,TRUE,CLARA,AEZ11_CLARA_235,FALSE
AEZ11,51.108,10.455,1008764.060023123,5704577.576887975,1,2008,0,1211.4607265852392,FALSE,CLARA,NA,TRUE
AEZ11,51.103,10.459,1009150.0051441266,5704173.799857418,1,2008,0,895.1572986104976,FALSE,CLARA,NA,TRUE
AEZ11,51.093,10.455,1008764.060023123,5703366.11616139,1,2008,0,0,FALSE,CLARA,NA,TRUE
AEZ11,51.085,10.459,1009150.0051441266,5702719.84476914,1,2008,0,752.7418872812624,FALSE,CLARA,NA,TRUE
AEZ11,51.093,10.465,1009728.9228256319,5703366.11616139,1,2008,0,964.8628025088692,FALSE,CLARA,NA,TRUE
AEZ11,52.219,6.777,653887.5212603257,5793219.382441479,1,2000,37,10168.914493905153,TRUE,CLARA,AEZ11_CLARA_37,FALSE
AEZ11,52.276,6.428,620213.8094527628,5797708.978793354,1,2000,238,0,TRUE,CLARA,AEZ11_CLARA_238,FALSE
AEZ11,52.246,6.269,604872.4908928702,5795346.745088039,2,NA,239,2995.220553439594,TRUE,CLARA,AEZ11_CLARA_239,FALSE
AEZ11,52.588,6.701,646554.5639612575,5822182.2855679,2,NA,240,7030.345268532558,TRUE,CLARA,AEZ11_CLARA_240,FALSE
AEZ11,52.388,6.886,664404.5258076733,5806513.998688492,1,2000,39,6330.314781208498,TRUE,CLARA,AEZ11_CLARA_39,FALSE
AEZ11,52.435,6.725,648870.2346872791,5810202.384793166,1,2000,39,10734.030845272659,TRUE,CLARA,AEZ11_CLARA_39,FALSE
AEZ11,52.238,6.696,646072.1325600031,5794716.548952618,2,NA,37,2577.893602383523,TRUE,CLARA,AEZ11_CLARA_37,FALSE
AEZ11,52.286,6.325,610275.7225869204,5798496.038438969,1,2000,238,9969.204253037793,TRUE,CLARA,AEZ11_CLARA_238,FALSE
AEZ11,52.405,6.974,672895.3184697523,5807848.544955998,1,2000,241,0,TRUE,CLARA,AEZ11_CLARA_241,FALSE
AEZ11,52.08,6.542,631213.245401365,5782247.1481874995,2,NA,242,0,TRUE,CLARA,AEZ11_CLARA_242,FALSE
AEZ11,52.278,6.244,602460.3338865979,5797866.404788185,2,NA,239,2739.075725886203,TRUE,CLARA,AEZ11_CLARA_239,FALSE
AEZ11,52.132,6.541,631116.7591211142,5786355.838292612,2,NA,242,4109.822865054419,TRUE,CLARA,AEZ11_CLARA_242,FALSE
AEZ11,52.032,6.64,640668.9008659528,5778450.30337021,1,2000,242,10189.4774562568,TRUE,CLARA,AEZ11_CLARA_242,FALSE
AEZ11,52.128,5.548,535305.8828319738,5786039.953596399,1,2000,38,5256.521845399785,TRUE,CLARA,AEZ11_CLARA_38,FALSE
AEZ11,52.173,5.606,540902.0870865259,5789592.037602356,2,NA,38,11812.537384644453,TRUE,CLARA,AEZ11_CLARA_38,FALSE
AEZ11,52.076,5.438,524692.3920043752,5781930.8986974945,2,NA,38,6127.939860425305,TRUE,CLARA,AEZ11_CLARA_38,FALSE
AEZ11,51.462,5.905,569751.4848815439,5733054.959531773,2,NA,44,5407.658511111911,TRUE,CLARA,AEZ11_CLARA_44,FALSE
AEZ11,51.607,5.329,514175.3874570275,5744656.624642592,1,2000,243,0,TRUE,CLARA,AEZ11_CLARA_243,FALSE
AEZ11,51.355,5.603,540612.6282457731,5724470.299571599,1,2000,244,0,TRUE,CLARA,AEZ11_CLARA_244,FALSE
AEZ11,51.741,5.665,546594.7776213287,5755345.6147973435,2,NA,245,10341.777948743502,TRUE,CLARA,AEZ11_CLARA_245,FALSE
AEZ11,51.292,5.588,539165.3340420098,5719406.48762734,1,2000,31,11687.653283390753,TRUE,CLARA,AEZ11_CLARA_31,FALSE
AEZ11,51.606,4.882,471046.02018487675,5744576.738445038,1,2000,0,0,FALSE,CLARA,NA,TRUE
AEZ11,51.338,5.644,544568.56573606,5723104.552217812,2,NA,244,4185.057617456709,TRUE,CLARA,AEZ11_CLARA_244,FALSE
AEZ11,52.895,6.338,611530.0442301822,5846095.609426088,1,2000,247,0,TRUE,CLARA,AEZ11_CLARA_247,FALSE
AEZ11,52.208,5.219,503561.896629429,5792352.311964721,1,2000,248,0,TRUE,CLARA,AEZ11_CLARA_248,FALSE
AEZ11,52.136,5.187,500474.3356614002,5786671.694916557,2,NA,248,6465.480862178449,TRUE,CLARA,AEZ11_CLARA_248,FALSE
AEZ11,52.54,6.544,631406.2179618668,5818428.33113025,1,2000,0,0,FALSE,CLARA,NA,TRUE
AEZ11,51.426,5.79,558655.5626526908,5730168.88188503,2,NA,250,0,TRUE,CLARA,AEZ11_CLARA_250,FALSE
AEZ11,52.916,6.666,643177.5441524761,5847725.274574231,2,NA,251,4656.973080295644,TRUE,CLARA,AEZ11_CLARA_251,FALSE
AEZ11,52.97,6.734,649738.6112095371,5851912.2492604805,1,2000,251,3272.6579935509612,TRUE,CLARA,AEZ11_CLARA_251,FALSE
AEZ11,53.078,6.436,620985.69969477,5860270.664455734,2,NA,252,6923.012524695961,TRUE,CLARA,AEZ11_CLARA_252,FALSE
AEZ11,52.11,5.361,517262.9484250562,5784618.1251119925,1,2000,253,1132.4879332759656,TRUE,CLARA,AEZ11_CLARA_253,FALSE
AEZ11,52.834,6.441,621468.1310960244,5841357.385601065,1,2000,247,11009.829043588159,TRUE,CLARA,AEZ11_CLARA_247,FALSE
AEZ11,51.547,4.76,459274.6939942674,5739860.37157341,2,NA,254,0,TRUE,CLARA,AEZ11_CLARA_254,FALSE
AEZ11,52.729,6.375,615100.0365994653,5833185.9871646315,2,NA,255,0,TRUE,CLARA,AEZ11_CLARA_255,FALSE
AEZ11,52.074,6.416,619055.9740897521,5781772.763433694,2,NA,242,12166.523194356292,TRUE,CLARA,AEZ11_CLARA_242,FALSE
AEZ11,52.177,5.745,554313.6800414005,5789907.606393238,2,NA,46,8078.883831228428,TRUE,CLARA,AEZ11_CLARA_46,FALSE
AEZ11,51.958,6.355,613170.3109944474,5772588.926671625,1,2000,256,0,TRUE,CLARA,AEZ11_CLARA_256,FALSE
AEZ11,51.534,5.879,567242.8415950205,5738820.357686949,1,2000,44,1876.388372612248,TRUE,CLARA,AEZ11_CLARA_44,FALSE
AEZ11,53.177,6.091,587697.9330082107,5867914.328043972,1,2000,257,3388.4179416795696,TRUE,CLARA,AEZ11_CLARA_257,FALSE
AEZ11,53.175,6.147,593101.1647022609,5867760.08321422,1,2000,257,2347.505432640125,TRUE,CLARA,AEZ11_CLARA_257,FALSE
AEZ11,52.042,6.665,643081.0578722253,5779241.645681664,1,2000,242,12242.46781315307,TRUE,CLARA,AEZ11_CLARA_242,FALSE
AEZ11,52.218,6.375,615100.0365994653,5793140.566635642,2,NA,238,6857.190564498676,TRUE,CLARA,AEZ11_CLARA_238,FALSE
AEZ11,51.609,5.794,559041.5077736943,5744816.391813732,1,2000,44,11899.705057485977,TRUE,CLARA,AEZ11_CLARA_44,FALSE
AEZ11,52.424,6.882,664018.5806866698,5809339.494287305,1,2000,39,7212.933360649717,TRUE,CLARA,AEZ11_CLARA_39,FALSE
AEZ11,53.109,6.349,612591.393312942,5862666.009951232,2,NA,252,6842.335148498628,TRUE,CLARA,AEZ11_CLARA_252,FALSE
AEZ11,52.908,6.526,629669.4649173507,5847104.541989964,2,NA,258,0,TRUE,CLARA,AEZ11_CLARA_258,FALSE
AEZ11,52.87,6.758,652054.2819355587,5844154.512152062,2,NA,251,8586.042901080213,TRUE,CLARA,AEZ11_CLARA_251,FALSE
AEZ11,52.891,6.977,673184.777310505,5845785.108337282,1,2001,259,0,TRUE,CLARA,AEZ11_CLARA_259,FALSE
AEZ11,52.724,6.635,640186.4694646983,5832796.386153296,1,2001,240,7477.292034281987,TRUE,CLARA,AEZ11_CLARA_240,FALSE
AEZ11,52.826,6.962,671737.4831067414,5840735.49001931,2,NA,259,5252.933053965701,TRUE,CLARA,AEZ11_CLARA_259,FALSE
AEZ11,52.924,6.418,619248.9466502538,5848345.893624404,1,2001,247,8040.225963477771,TRUE,CLARA,AEZ11_CLARA_247,FALSE
AEZ11,53.252,6.856,661509.9374001465,5873693.366606369,1,2001,260,0,TRUE,CLARA,AEZ11_CLARA_260,FALSE
AEZ11,52.891,6.933,668939.3809794654,5845785.108337282,1,2001,259,4245.396331039607,TRUE,CLARA,AEZ11_CLARA_259,FALSE
AEZ11,53.09,6.85,660931.0197186411,5861198.097696503,1,2001,0,0,FALSE,CLARA,NA,TRUE
AEZ11,53.071,6.954,670965.5928647344,5859729.54349555,1,2001,0,10141.464867830133,FALSE,CLARA,NA,TRUE
AEZ11,52.884,6.769,653115.6310183185,5845241.663158663,1,2001,251,8543.38392196794,TRUE,CLARA,AEZ11_CLARA_251,FALSE
AEZ11,52.989,7.011,676465.3108390354,5853384.2130870605,2,NA,259,8276.973675801739,TRUE,CLARA,AEZ11_CLARA_259,FALSE
AEZ11,52.963,7.019,677237.2010810426,5851369.785236967,2,NA,259,6900.054672963751,TRUE,CLARA,AEZ11_CLARA_259,FALSE
AEZ11,52.96,7.173,692096.0882396806,5851137.274028068,1,2001,0,0,FALSE,CLARA,NA,TRUE
AEZ11,52.116,6.356,613266.7972746982,5785092.131090132,1,2001,263,0,TRUE,CLARA,AEZ11_CLARA_263,FALSE
AEZ11,52.948,6.799,656010.2194258454,5850207.069444411,3,NA,251,9379.693608276037,TRUE,CLARA,AEZ11_CLARA_251,FALSE
AEZ11,52.857,6.718,648194.8307255227,5843144.703654363,3,NA,251,7836.1045337074365,TRUE,CLARA,AEZ11_CLARA_251,FALSE
AEZ11,52.691,4.7,453485.51717921364,5830223.910312439,1,2001,0,0,FALSE,CLARA,NA,TRUE
AEZ11,52.204,4.944,477028.1695604324,5792036.960915292,1,2001,265,4948.178042266637,TRUE,CLARA,AEZ11_CLARA_265,FALSE
AEZ11,52.296,7,675403.9617562756,5799282.922248277,2,NA,241,8925.423435895991,TRUE,CLARA,AEZ11_CLARA_241,FALSE
AEZ11,52.125,5.501,530771.0276601817,5785803.02165277,1,2002,38,1587.7079812783218,TRUE,CLARA,AEZ11_CLARA_38,FALSE
AEZ11,51.449,5.123,494299.2137253429,5732013.024541708,2,NA,43,7538.547017665141,TRUE,CLARA,AEZ11_CLARA_43,FALSE
AEZ11,52.8,6.056,584320.9131994293,5838713.546329119,1,2002,266,0,TRUE,CLARA,AEZ11_CLARA_266,FALSE
AEZ11,52.49,6.155,593873.0549442681,5814513.6384987915,2,NA,267,7219.192311598094,TRUE,CLARA,AEZ11_CLARA_267,FALSE
AEZ11,53.079,6.103,588855.7683712214,5860347.960338442,2,NA,257,8678.19804617615,TRUE,CLARA,AEZ11_CLARA_257,FALSE
AEZ11,51.9,6.488,626002.9862678166,5767988.174552826,1,2002,268,3471.9214234906385,TRUE,CLARA,AEZ11_CLARA_268,FALSE
AEZ11,52.037,5.286,510026.47740623896,5778845.996427663,1,2002,253,8188.105490060467,TRUE,CLARA,AEZ11_CLARA_253,FALSE
AEZ11,51.326,5.759,555664.487964913,5722140.1934526805,2,NA,250,8567.75149800768,TRUE,CLARA,AEZ11_CLARA_250,FALSE
AEZ11,52.091,6.284,606319.7850966336,5783116.6896399325,1,2002,263,7222.41975554883,TRUE,CLARA,AEZ11_CLARA_263,FALSE
AEZ11,53.134,6.584,635265.6691719026,5864596.495126751,2,NA,269,2473.103143673965,TRUE,CLARA,AEZ11_CLARA_269,FALSE
AEZ11,52.418,6.234,601495.4710840889,5808868.736884772,2,NA,267,2568.058341562197,TRUE,CLARA,AEZ11_CLARA_267,FALSE
AEZ11,51.697,5.85,564444.7394677445,5751839.248671075,2,NA,270,0,TRUE,CLARA,AEZ11_CLARA_270,FALSE
AEZ11,51.543,5.851,564541.2257479955,5739540.398614405,2,NA,44,4671.144445526055,TRUE,CLARA,AEZ11_CLARA_44,FALSE
AEZ11,52.958,6.662,642791.5990314726,5850982.257680169,1,2002,251,3862.563386152757,TRUE,CLARA,AEZ11_CLARA_251,FALSE
AEZ11,52.22,5.669,546980.7227423323,5793298.196490629,2,NA,46,0,TRUE,CLARA,AEZ11_CLARA_46,FALSE
AEZ11,51.716,5.775,557208.2684489273,5753353.775544362,2,NA,270,7393.260745847436,TRUE,CLARA,AEZ11_CLARA_270,FALSE
AEZ11,52.02,6.199,598118.4512753075,5777500.461332953,2,NA,271,0,TRUE,CLARA,AEZ11_CLARA_271,FALSE
AEZ11,51.573,3.578,345227.9107377077,5741939.517213987,2,NA,272,0,TRUE,CLARA,AEZ11_CLARA_272,FALSE
AEZ11,52.805,5.045,486773.28386577294,5839102.474650916,1,2002,273,4736.40541598176,TRUE,CLARA,AEZ11_CLARA_273,FALSE
AEZ11,51.345,3.596,346964.6637822239,5723666.979489698,2,NA,33,10197.090424404034,TRUE,CLARA,AEZ11_CLARA_33,FALSE
AEZ11,52.765,5.008,483203.2914964897,5835989.808470966,2,NA,273,0,TRUE,CLARA,AEZ11_CLARA_273,FALSE
AEZ11,52.66,4.897,472493.3143886403,5827805.58780958,2,NA,274,0,TRUE,CLARA,AEZ11_CLARA_274,FALSE
AEZ11,53.216,5.459,526718.603889644,5870920.678572669,2,NA,275,7367.725607788192,TRUE,CLARA,AEZ11_CLARA_275,FALSE
AEZ11,53.375,6.801,656203.1919863472,5883149.283126616,1,2002,260,10843.242325280966,TRUE,CLARA,AEZ11_CLARA_260,FALSE
AEZ11,53.389,6.108,589338.1997724759,5884223.855139951,1,2002,276,4301.045235377777,TRUE,CLARA,AEZ11_CLARA_276,FALSE
AEZ11,52.636,5.719,551805.0367548772,5825932.171440898,1,2002,277,0,TRUE,CLARA,AEZ11_CLARA_277,FALSE
AEZ11,51.34,3.592,346578.71866122034,5723265.254396923,2,NA,33,10059.7204219738,TRUE,CLARA,AEZ11_CLARA_33,FALSE
AEZ11,53.415,6.726,648966.7209675299,5886218.5603411095,1,2002,278,0,TRUE,CLARA,AEZ11_CLARA_278,FALSE
AEZ11,51.321,3.408,328825.2430950553,5721738.303594945,1,2002,0,0,FALSE,CLARA,NA,TRUE
AEZ11,51.37,4.016,387488.90148760035,5725674.954387671,1,2002,280,10175.780465038088,TRUE,CLARA,AEZ11_CLARA_280,FALSE
AEZ11,51.694,3.96,382085.6697935502,5751600.05530615,2,NA,281,5367.795674092756,TRUE,CLARA,AEZ11_CLARA_281,FALSE
AEZ11,51.31,3.91,377261.35578100535,5720853.993314856,1,2002,280,1134.924666313443,TRUE,CLARA,AEZ11_CLARA_280,FALSE
AEZ11,51.339,3.45,332877.66686559294,5723184.904174623,1,2002,0,4302.881784704712,FALSE,CLARA,NA,TRUE
AEZ11,51.627,3.955,381603.2383922957,5746253.982884091,1,2002,281,0,TRUE,CLARA,AEZ11_CLARA_281,FALSE
