sample_id,phylo_div,SR
DI1_2007__Banks 1 1__Forest 12__2004-07-16,14,10
DI1_2007__Banks 1 1__Forest 22__2005-07-16,11,7
DI1_2007__Banks 1 1__Forest 3__2003-09-15,11,7
DI1_2007__Banks 1 2__Crop 13__2004-07-16,11,7
DI1_2007__Banks 1 2__Crop 23__2005-07-16,8,4
DI1_2007__Banks 1 2__Crop 4__2003-09-15,10,6
DI1_2007__Banks 1 2__Edge 14__2004-07-16,11,7
DI1_2007__Banks 1 2__Edge 24__2005-07-16,11,7
DI1_2007__Banks 1 2__Edge 5__2003-09-15,12,8
DI1_2007__Banks 1 2__Forest 15__2004-07-16,10,6
DI1_2007__Banks 1 2__Forest 25__2005-07-16,10,6
DI1_2007__Banks 1 2__Forest 6__2003-09-15,13,9
DI1_2007__Banks 1 3__Crop 16__2004-07-16,9,5
DI1_2007__Banks 1 3__Crop 26__2005-07-16,9,5
DI1_2007__Banks 1 3__Crop 7__2003-09-15,13,9
DI1_2007__Banks 1 3__Edge 17__2004-07-16,10,6
DI1_2007__Banks 1 3__Edge 27__2005-07-16,9,5
DI1_2007__Banks 1 3__Edge 8__2003-09-15,14,10
DI1_2007__Banks 1 3__Forest 18__2004-07-16,12,8
DI1_2007__Banks 1 3__Forest 28__2005-07-16,9,5
DI1_2007__Banks 1 3__Forest 9__2003-09-15,12,8
DI1_2007__Banks 1 4__Park 19__2004-07-16,9,5
DI1_2007__Banks 1 4__Park 29__2005-07-16,9,5
DI1_2007__Banks 2 1__Crop 10__2005-07-16,11,7
DI1_2007__Banks 2 1__Crop 1__2004-07-16,13,9
DI1_2007__Banks 2 1__Edge 11__2005-07-16,8,4
DI1_2007__Banks 2 1__Edge 2__2004-07-16,11,7
DI1_2007__Banks 2 1__Forest 12__2005-07-16,10,6
DI1_2007__Banks 2 1__Forest 3__2004-07-16,11,7
DI1_2007__Banks 2 2__Crop 13__2005-07-16,11,7
DI1_2007__Banks 2 2__Crop 4__2004-07-16,9,5
DI1_2007__Banks 2 2__Edge 14__2005-07-16,8,4
DI1_2007__Banks 2 2__Edge 5__2004-07-16,11,7
DI1_2007__Banks 2 2__Forest 15__2005-07-16,10,6
DI1_2007__Banks 2 2__Forest 6__2004-07-16,11,7
DI1_2007__Banks 2 3__Crop 16__2005-07-16,11,7
DI1_2007__Banks 2 3__Crop 7__2004-07-16,10,6
DI1_2007__Banks 2 3__Edge 17__2005-07-16,8,4
DI1_2007__Banks 2 3__Edge 8__2004-07-16,6,2
DI1_2007__Banks 2 3__Forest 18__2005-07-16,10,6
DI1_2007__Banks 2 3__Forest 9__2004-07-16,9,5
DI1_2008__Noeske 1  1__2002-02-14,49,24
DI1_2008__Noeske 1  2__2002-02-14,47,24
DI1_2008__Noeske 1  3__2002-02-14,50,26
DI1_2008__Noeske 1  4__2002-02-14,50,24
DI1_2008__Noeske 1  5__2002-02-14,52,29
DI1_2008__Noeske 1  6__2002-02-14,50,25
DI1_2008__Sridhar 1  1__2005-12-30,9,3
DI1_2008__Sridhar 1  2__2005-12-30,11,5
DI1_2008__Sridhar 1  3__2005-12-30,10,4
DI1_2008__Sridhar 1  4__2005-12-30,12,5
DI1_2008__Sridhar 1  5__2005-12-30,15,7
DI1_2008__Sridhar 1  6__2005-12-30,13,6
DI1_2008__Sridhar 1  7__2005-12-30,11,5
DI1_2008__Sridhar 1  8__2005-12-30,9,3
DI1_2008__Sridhar 1  9__2005-12-30,12,6
DI1_2010__Fayle 1 OP 1__2002-05-29,5,1
DI1_2010__Fayle 1 OP 2__2002-05-29,5,1
DI1_2010__Fayle 1 OP 3__2002-05-29,5,1
DI1_2010__Fayle 1 OP 4__2002-05-29,5,1
DI1_2010__Fayle 1 OP 5__2002-05-29,5,1
DI1_2010__Fayle 1 PF 10__2002-05-29,5,1
DI1_2010__Fayle 1 PF 6__2002-05-29,5,1
DI1_2010__Fayle 1 PF 7__2002-05-29,5,1
DI1_2010__Fayle 1 PF 8__2002-05-29,5,1
DI1_2010__Fayle 1 PF 9__2002-05-29,5,1
DI1_2010__Fayle 2 OP 1__2002-05-29,5,1
DI1_2010__Fayle 2 OP 2__2002-05-29,5,1
DI1_2010__Fayle 2 OP 3__2002-05-29,5,1
DI1_2010__Fayle 2 OP 4__2002-05-29,5,1
DI1_2010__Fayle 2 OP 5__2002-05-29,5,1
DI1_2010__Fayle 2 PF 10__2002-05-29,5,1
DI1_2010__Fayle 2 PF 6__2002-05-29,5,1
DI1_2010__Fayle 2 PF 7__2002-05-29,5,1
DI1_2010__Fayle 2 PF 8__2002-05-29,5,1
DI1_2010__Fayle 2 PF 9__2002-05-29,5,1
DI1_2010__Fayle 3 OP 1__2002-05-29,5,1
DI1_2010__Fayle 3 OP 2__2002-05-29,5,1
DI1_2010__Fayle 3 OP 3__2002-05-29,5,1
DI1_2010__Fayle 3 OP 4__2002-05-29,5,1
DI1_2010__Fayle 3 OP 5__2002-05-29,5,1
DI1_2010__Fayle 3 PF 10__2002-05-29,5,1
DI1_2010__Fayle 3 PF 6__2002-05-29,5,1
DI1_2010__Fayle 3 PF 7__2002-05-29,5,1
DI1_2010__Fayle 3 PF 8__2002-05-29,5,1
DI1_2010__Fayle 3 PF 9__2002-05-29,5,1
DI1_2010__Milder 1  10__2008-07-16,5,1
DI1_2010__Milder 1  11__2008-07-16,35,18
DI1_2010__Milder 1  12__2008-07-16,29,16
DI1_2010__Milder 1  13__2008-07-16,20,10
DI1_2010__Milder 1  14__2008-07-16,25,13
DI1_2010__Milder 1  15__2008-07-16,24,12
DI1_2010__Milder 1  16__2008-07-16,17,8
DI1_2010__Milder 1  17__2008-07-16,14,6
DI1_2010__Milder 1  18__2008-07-16,21,11
DI1_2010__Milder 1  19__2008-07-16,22,11
DI1_2010__Milder 1  1__2008-07-16,5,1
DI1_2010__Milder 1  20__2008-07-16,20,10
DI1_2010__Milder 1  21__2008-07-16,13,6
DI1_2010__Milder 1  22__2008-07-16,19,9
DI1_2010__Milder 1  23__2008-07-16,26,15
DI1_2010__Milder 1  24__2008-07-16,18,8
DI1_2010__Milder 1  25__2008-07-16,26,13
DI1_2010__Milder 1  26__2008-07-16,30,15
DI1_2010__Milder 1  27__2008-07-16,21,11
DI1_2010__Milder 1  28__2008-07-16,27,14
DI1_2010__Milder 1  29__2008-07-16,14,7
DI1_2010__Milder 1  2__2008-07-16,5,1
DI1_2010__Milder 1  30__2008-07-16,18,8
DI1_2010__Milder 1  31__2008-07-16,9,3
DI1_2010__Milder 1  32__2008-07-16,9,3
DI1_2010__Milder 1  33__2008-07-16,14,5
DI1_2010__Milder 1  34__2008-07-16,20,9
DI1_2010__Milder 1  35__2008-07-16,10,4
DI1_2010__Milder 1  36__2008-07-16,7,2
DI1_2010__Milder 1  37__2008-07-16,10,3
DI1_2010__Milder 1  38__2008-07-16,7,2
DI1_2010__Milder 1  39__2008-07-16,5,1
DI1_2010__Milder 1  3__2008-07-16,8,2
DI1_2010__Milder 1  40__2008-07-16,13,5
DI1_2010__Milder 1  41__2008-07-16,21,10
DI1_2010__Milder 1  42__2008-07-16,22,11
DI1_2010__Milder 1  43__2008-07-16,19,9
DI1_2010__Milder 1  44__2008-07-16,25,13
DI1_2010__Milder 1  45__2008-07-16,25,12
DI1_2010__Milder 1  46__2008-07-16,16,7
DI1_2010__Milder 1  47__2008-07-16,22,10
DI1_2010__Milder 1  48__2008-07-16,20,8
DI1_2010__Milder 1  49__2008-07-16,18,8
DI1_2010__Milder 1  4__2008-07-16,10,3
DI1_2010__Milder 1  50__2008-07-16,10,3
DI1_2010__Milder 1  51__2008-07-16,5,1
DI1_2010__Milder 1  52__2008-07-16,9,3
DI1_2010__Milder 1  53__2008-07-16,17,7
DI1_2010__Milder 1  54__2008-07-16,8,2
DI1_2010__Milder 1  55__2008-07-16,12,4
DI1_2010__Milder 1  56__2008-07-16,8,2
DI1_2010__Milder 1  57__2008-07-16,10,3
DI1_2010__Milder 1  58__2008-07-16,7,2
DI1_2010__Milder 1  59__2008-07-16,10,3
DI1_2010__Milder 1  5__2008-07-16,5,1
DI1_2010__Milder 1  60__2008-07-16,13,5
DI1_2010__Milder 1  61__2008-07-16,7,2
DI1_2010__Milder 1  62__2008-07-16,7,2
DI1_2010__Milder 1  63__2008-07-16,5,1
DI1_2010__Milder 1  64__2008-07-16,7,2
DI1_2010__Milder 1  65__2008-07-16,8,2
DI1_2010__Milder 1  66__2008-07-16,10,3
DI1_2010__Milder 1  67__2008-07-16,8,2
DI1_2010__Milder 1  68__2008-07-16,10,3
DI1_2010__Milder 1  69__2008-07-16,7,2
DI1_2010__Milder 1  6__2008-07-16,5,1
DI1_2010__Milder 1  70__2008-07-16,20,10
DI1_2010__Milder 1  71__2008-07-16,9,3
DI1_2010__Milder 1  72__2008-07-16,16,7
DI1_2010__Milder 1  73__2008-07-16,18,9
DI1_2010__Milder 1  74__2008-07-16,19,9
DI1_2010__Milder 1  75__2008-07-16,19,8
DI1_2010__Milder 1  76__2008-07-16,22,10
DI1_2010__Milder 1  77__2008-07-16,22,11
DI1_2010__Milder 1  78__2008-07-16,21,10
DI1_2010__Milder 1  79__2008-07-16,19,9
DI1_2010__Milder 1  7__2008-07-16,5,1
DI1_2010__Milder 1  80__2008-07-16,5,1
DI1_2010__Milder 1  81__2008-07-16,7,2
DI1_2010__Milder 1  82__2008-07-16,7,2
DI1_2010__Milder 1  83__2008-07-16,10,3
DI1_2010__Milder 1  84__2008-07-16,5,1
DI1_2010__Milder 1  85__2008-07-16,8,2
DI1_2010__Milder 1  86__2008-07-16,9,3
DI1_2010__Milder 1  87__2008-07-16,10,3
DI1_2010__Milder 1  88__2008-07-16,11,4
DI1_2010__Milder 1  8__2008-07-16,10,3
DI1_2010__Milder 1  9__2008-07-16,5,1
DI1_2010__Milder 2  10__2008-12-30,13,8
DI1_2010__Milder 2  11__2008-12-30,24,14
DI1_2010__Milder 2  12__2008-12-30,23,13
DI1_2010__Milder 2  13__2008-12-30,23,15
DI1_2010__Milder 2  14__2008-12-30,16,9
DI1_2010__Milder 2  15__2008-12-30,19,11
DI1_2010__Milder 2  16__2008-12-30,17,10
DI1_2010__Milder 2  17__2008-12-30,16,10
DI1_2010__Milder 2  18__2008-12-30,21,14
DI1_2010__Milder 2  19__2008-12-30,17,9
DI1_2010__Milder 2  1__2008-12-30,22,14
DI1_2010__Milder 2  20__2008-12-30,11,5
DI1_2010__Milder 2  21__2008-12-30,15,8
DI1_2010__Milder 2  22__2008-12-30,21,13
DI1_2010__Milder 2  23__2008-12-30,24,14
DI1_2010__Milder 2  24__2008-12-30,23,14
DI1_2010__Milder 2  25__2008-12-30,18,10
DI1_2010__Milder 2  26__2008-12-30,22,12
DI1_2010__Milder 2  27__2008-12-30,17,10
DI1_2010__Milder 2  28__2008-12-30,19,12
DI1_2010__Milder 2  29__2008-12-30,23,13
DI1_2010__Milder 2  2__2008-12-30,18,10
DI1_2010__Milder 2  30__2008-12-30,23,14
DI1_2010__Milder 2  31__2008-12-30,19,11
DI1_2010__Milder 2  32__2008-12-30,20,11
DI1_2010__Milder 2  33__2008-12-30,18,11
DI1_2010__Milder 2  34__2008-12-30,21,14
DI1_2010__Milder 2  35__2008-12-30,20,12
DI1_2010__Milder 2  36__2008-12-30,13,7
DI1_2010__Milder 2  37__2008-12-30,22,13
DI1_2010__Milder 2  38__2008-12-30,22,13
DI1_2010__Milder 2  39__2008-12-30,15,8
DI1_2010__Milder 2  3__2008-12-30,15,9
DI1_2010__Milder 2  40__2008-12-30,26,16
DI1_2010__Milder 2  41__2008-12-30,32,18
DI1_2010__Milder 2  42__2008-12-30,27,15
DI1_2010__Milder 2  43__2008-12-30,23,13
DI1_2010__Milder 2  44__2008-12-30,23,13
DI1_2010__Milder 2  45__2008-12-30,20,12
DI1_2010__Milder 2  46__2008-12-30,28,16
DI1_2010__Milder 2  47__2008-12-30,16,8
DI1_2010__Milder 2  48__2008-12-30,26,14
DI1_2010__Milder 2  49__2008-12-30,21,11
DI1_2010__Milder 2  4__2008-12-30,13,7
DI1_2010__Milder 2  50__2008-12-30,17,10
DI1_2010__Milder 2  51__2008-12-30,19,11
DI1_2010__Milder 2  52__2008-12-30,17,9
DI1_2010__Milder 2  53__2008-12-30,20,11
DI1_2010__Milder 2  54__2008-12-30,21,12
DI1_2010__Milder 2  55__2008-12-30,13,7
DI1_2010__Milder 2  56__2008-12-30,21,12
DI1_2010__Milder 2  57__2008-12-30,19,10
DI1_2010__Milder 2  58__2008-12-30,23,13
DI1_2010__Milder 2  59__2008-12-30,19,10
DI1_2010__Milder 2  5__2008-12-30,17,10
DI1_2010__Milder 2  60__2008-12-30,17,8
DI1_2010__Milder 2  61__2008-12-30,22,13
DI1_2010__Milder 2  62__2008-12-30,24,14
DI1_2010__Milder 2  63__2008-12-30,23,13
DI1_2010__Milder 2  64__2008-12-30,25,15
DI1_2010__Milder 2  65__2008-12-30,23,14
DI1_2010__Milder 2  66__2008-12-30,16,8
DI1_2010__Milder 2  67__2008-12-30,27,16
DI1_2010__Milder 2  68__2008-12-30,19,10
DI1_2010__Milder 2  69__2008-12-30,25,16
DI1_2010__Milder 2  6__2008-12-30,21,13
DI1_2010__Milder 2  70__2008-12-30,28,18
DI1_2010__Milder 2  71__2008-12-30,17,10
DI1_2010__Milder 2  72__2008-12-30,28,18
DI1_2010__Milder 2  73__2008-12-30,15,10
DI1_2010__Milder 2  74__2008-12-30,20,12
DI1_2010__Milder 2  75__2008-12-30,24,14
DI1_2010__Milder 2  76__2008-12-30,22,13
DI1_2010__Milder 2  77__2008-12-30,24,14
DI1_2010__Milder 2  78__2008-12-30,22,12
DI1_2010__Milder 2  79__2008-12-30,22,13
DI1_2010__Milder 2  7__2008-12-30,21,12
DI1_2010__Milder 2  8__2008-12-30,13,6
DI1_2010__Milder 2  9__2008-12-30,22,13
DI1_2010__Milder 3  10__2008-12-15,6,2
DI1_2010__Milder 3  11__2008-12-15,7,3
DI1_2010__Milder 3  12__2008-12-15,7,3
DI1_2010__Milder 3  13__2008-12-15,8,4
DI1_2010__Milder 3  14__2008-12-15,8,4
DI1_2010__Milder 3  15__2008-12-15,8,4
DI1_2010__Milder 3  16__2008-12-15,8,4
DI1_2010__Milder 3  17__2008-12-15,8,4
DI1_2010__Milder 3  18__2008-12-15,8,4
DI1_2010__Milder 3  19__2008-12-15,9,5
DI1_2010__Milder 3  1__2008-12-15,9,5
DI1_2010__Milder 3  20__2008-12-15,7,3
DI1_2010__Milder 3  21__2008-12-15,8,4
DI1_2010__Milder 3  22__2008-12-15,8,4
DI1_2010__Milder 3  23__2008-12-15,9,5
DI1_2010__Milder 3  24__2008-12-15,9,5
DI1_2010__Milder 3  25__2008-12-15,8,4
DI1_2010__Milder 3  26__2008-12-15,7,3
DI1_2010__Milder 3  27__2008-12-15,8,4
DI1_2010__Milder 3  28__2008-12-15,8,4
DI1_2010__Milder 3  29__2008-12-15,7,3
DI1_2010__Milder 3  2__2008-12-15,9,5
DI1_2010__Milder 3  30__2008-12-15,7,3
DI1_2010__Milder 3  31__2008-12-15,9,5
DI1_2010__Milder 3  32__2008-12-15,9,5
DI1_2010__Milder 3  33__2008-12-15,8,4
DI1_2010__Milder 3  34__2008-12-15,7,3
DI1_2010__Milder 3  35__2008-12-15,7,3
DI1_2010__Milder 3  36__2008-12-15,7,3
DI1_2010__Milder 3  3__2008-12-15,8,4
DI1_2010__Milder 3  4__2008-12-15,7,3
DI1_2010__Milder 3  5__2008-12-15,7,3
DI1_2010__Milder 3  6__2008-12-15,7,3
DI1_2010__Milder 3  7__2008-12-15,8,4
DI1_2010__Milder 3  8__2008-12-15,7,3
DI1_2010__Milder 3  9__2008-12-15,7,3
DI1_2010__SaldanaVazquez 1 coffee 5__2006-12-31,5,1
DI1_2010__SaldanaVazquez 1 coffee 6__2006-12-31,5,1
DI1_2010__SaldanaVazquez 1 coffee 7__2006-12-31,5,1
DI1_2010__SaldanaVazquez 1 coffee 8__2006-12-31,5,1
DI1_2010__SaldanaVazquez 1 forest 1__2006-12-31,5,1
DI1_2010__SaldanaVazquez 1 forest 2__2006-12-31,5,1
DI1_2010__SaldanaVazquez 1 forest 3__2006-12-31,5,1
DI1_2010__SaldanaVazquez 1 forest 4__2006-12-31,5,1
DI1_2011__Dawson 1  10__2008-04-15,17,8
DI1_2011__Dawson 1  11__2008-04-15,18,9
DI1_2011__Dawson 1  12__2008-04-15,15,8
DI1_2011__Dawson 1  1__2008-04-15,15,7
DI1_2011__Dawson 1  2__2008-04-15,15,8
DI1_2011__Dawson 1  3__2008-04-15,14,7
DI1_2011__Dawson 1  4__2008-04-15,14,6
DI1_2011__Dawson 1  5__2008-04-15,15,7
DI1_2011__Dawson 1  6__2008-04-15,15,7
DI1_2011__Dawson 1  7__2008-04-15,16,8
DI1_2011__Dawson 1  8__2008-04-15,13,6
DI1_2011__Dawson 1  9__2008-04-15,15,7
DI1_2011__Neuschulz 1 OG 25__2008-12-22,23,16
DI1_2011__Neuschulz 1 OG 26__2008-12-22,10,6
DI1_2011__Neuschulz 1 OG 27__2008-12-22,19,11
DI1_2011__Neuschulz 1 OG 28__2008-12-22,16,10
DI1_2011__Neuschulz 1 OG 29__2008-12-22,15,10
DI1_2011__Neuschulz 1 OG 31__2008-12-22,13,7
DI1_2011__Neuschulz 1 OG 3__2008-12-22,13,7
DI1_2011__Neuschulz 1 OG 4__2008-12-22,12,7
DI1_2011__Neuschulz 1 OG 5__2008-12-22,13,7
DI1_2011__Neuschulz 1 OG 6__2008-12-22,17,10
DI1_2011__Neuschulz 1 VC 10__2008-12-22,11,7
DI1_2011__Neuschulz 1 VC 11__2008-12-22,13,8
DI1_2011__Neuschulz 1 VC 12__2008-12-22,9,5
DI1_2011__Neuschulz 1 VC 13__2008-12-22,15,9
DI1_2011__Neuschulz 1 VC 14__2008-12-22,13,8
DI1_2011__Neuschulz 1 VC 15__2008-12-22,10,5
DI1_2011__Neuschulz 1 VC 16__2008-12-22,8,4
DI1_2011__Neuschulz 1 VC 17__2008-12-22,14,8
DI1_2011__Neuschulz 1 VC 18__2008-12-22,11,6
DI1_2011__Neuschulz 1 VC 19__2008-12-22,13,8
DI1_2011__Neuschulz 1 VC 1__2008-12-22,13,7
DI1_2011__Neuschulz 1 VC 20__2008-12-22,15,10
DI1_2011__Neuschulz 1 VC 21__2008-12-22,15,9
DI1_2011__Neuschulz 1 VC 22__2008-12-22,16,9
DI1_2011__Neuschulz 1 VC 23__2008-12-22,18,10
DI1_2011__Neuschulz 1 VC 24__2008-12-22,16,10
DI1_2011__Neuschulz 1 VC 2__2008-12-22,11,6
DI1_2011__Neuschulz 1 VC 30__2008-12-22,24,14
DI1_2011__Neuschulz 1 VC 32__2008-12-22,14,9
DI1_2011__Neuschulz 1 VC 33__2008-12-22,15,9
DI1_2011__Neuschulz 1 VC 34__2008-12-22,18,11
DI1_2011__Neuschulz 1 VC 35__2008-12-22,12,8
DI1_2011__Neuschulz 1 VC 36__2008-12-22,13,7
DI1_2011__Neuschulz 1 VC 7__2008-12-22,12,7
DI1_2011__Neuschulz 1 VC 8__2008-12-22,16,10
DI1_2011__Neuschulz 1 VC 9__2008-12-22,16,11
DI1_2012__GhelerCosta 1  10__2004-05-01,5,1
DI1_2012__GhelerCosta 1  11__2004-05-01,5,1
DI1_2012__GhelerCosta 1  12__2004-05-01,5,1
DI1_2012__GhelerCosta 1  15__2004-05-01,5,1
DI1_2012__GhelerCosta 1  1__2004-05-01,7,2
DI1_2012__GhelerCosta 1  2__2004-05-01,7,2
DI1_2012__GhelerCosta 1  3__2004-05-01,7,2
DI1_2012__GhelerCosta 1  5__2004-05-01,5,1
DI1_2012__GhelerCosta 1  6__2004-05-01,5,1
DI1_2012__GhelerCosta 1  7__2004-05-01,7,2
DI1_2012__GhelerCosta 1  8__2004-05-01,7,2
DI1_2012__GhelerCosta 1  9__2004-05-01,5,1
DI1_2012__Martin 1  10__2008-07-31,7,2
DI1_2012__Martin 1  11__2008-07-31,7,2
DI1_2012__Martin 1  12__2008-07-31,7,2
DI1_2012__Martin 1  13__2008-07-31,9,3
DI1_2012__Martin 1  14__2008-07-31,9,3
DI1_2012__Martin 1  15__2008-07-31,5,1
DI1_2012__Martin 1  16__2008-07-31,7,2
DI1_2012__Martin 1  17__2008-07-31,5,1
DI1_2012__Martin 1  18__2008-07-31,9,3
DI1_2012__Martin 1  19__2008-07-31,8,3
DI1_2012__Martin 1  1__2008-07-31,9,3
DI1_2012__Martin 1  20__2008-07-31,9,3
DI1_2012__Martin 1  21__2008-07-31,7,2
DI1_2012__Martin 1  22__2008-07-31,7,2
DI1_2012__Martin 1  23__2008-07-31,5,1
DI1_2012__Martin 1  24__2008-07-31,5,1
DI1_2012__Martin 1  25__2008-07-31,7,2
DI1_2012__Martin 1  26__2008-07-31,7,2
DI1_2012__Martin 1  27__2008-07-31,7,2
DI1_2012__Martin 1  28__2008-07-31,5,1
DI1_2012__Martin 1  29__2008-07-31,7,2
DI1_2012__Martin 1  2__2008-07-31,7,2
DI1_2012__Martin 1  30__2008-07-31,7,2
DI1_2012__Martin 1  3__2008-07-31,7,2
DI1_2012__Martin 1  4__2008-07-31,7,2
DI1_2012__Martin 1  5__2008-07-31,9,3
DI1_2012__Martin 1  6__2008-07-31,9,3
DI1_2012__Martin 1  7__2008-07-31,9,3
DI1_2012__Martin 1  8__2008-07-31,9,3
DI1_2012__Martin 1  9__2008-07-31,9,3
DI1_2012__Muchane 1  10__2010-04-16,16,7
DI1_2012__Muchane 1  11__2010-04-16,22,11
DI1_2012__Muchane 1  12__2010-04-16,15,5
DI1_2012__Muchane 1  1__2010-04-16,20,10
DI1_2012__Muchane 1  2__2010-04-16,15,7
DI1_2012__Muchane 1  3__2010-04-16,25,14
DI1_2012__Muchane 1  4__2010-04-16,22,11
DI1_2012__Muchane 1  5__2010-04-16,21,10
DI1_2012__Muchane 1  6__2010-04-16,20,10
DI1_2012__Muchane 1  7__2010-04-16,20,11
DI1_2012__Muchane 1  8__2010-04-16,23,12
DI1_2012__Muchane 1  9__2010-04-16,13,6
DI1_2012__Reid 1  10__2007-09-14,33,21
DI1_2012__Reid 1  11__2007-09-14,26,17
DI1_2012__Reid 1  12__2007-09-14,27,17
DI1_2012__Reid 1  13__2007-09-14,28,18
DI1_2012__Reid 1  14__2007-09-14,29,18
DI1_2012__Reid 1  15__2007-09-14,29,18
DI1_2012__Reid 1  16__2007-09-14,24,15
DI1_2012__Reid 1  17__2007-09-14,20,13
DI1_2012__Reid 1  18__2007-09-14,21,12
DI1_2012__Reid 1  19__2007-09-14,22,14
DI1_2012__Reid 1  1__2007-09-14,25,16
DI1_2012__Reid 1  20__2007-09-14,20,12
DI1_2012__Reid 1  21__2007-09-14,26,16
DI1_2012__Reid 1  22__2007-09-14,19,11
DI1_2012__Reid 1  23__2007-09-14,21,13
DI1_2012__Reid 1  24__2007-09-14,25,14
DI1_2012__Reid 1  25__2007-09-14,21,13
DI1_2012__Reid 1  26__2007-09-14,26,16
DI1_2012__Reid 1  27__2007-09-14,21,13
DI1_2012__Reid 1  2__2007-09-14,21,13
DI1_2012__Reid 1  3__2007-09-14,21,12
DI1_2012__Reid 1  4__2007-09-14,21,12
DI1_2012__Reid 1  5__2007-09-14,18,10
DI1_2012__Reid 1  6__2007-09-14,26,15
DI1_2012__Reid 1  7__2007-09-14,27,16
DI1_2012__Reid 1  8__2007-09-14,24,15
DI1_2012__Reid 1  9__2007-09-14,27,16
DI1_2012__Roes 1  100__2008-06-27,5,1
DI1_2012__Roes 1  101__2008-06-27,5,1
DI1_2012__Roes 1  102__2008-06-27,5,1
DI1_2012__Roes 1  103__2008-06-27,5,1
DI1_2012__Roes 1  104__2008-06-27,5,1
DI1_2012__Roes 1  105__2008-06-27,5,1
DI1_2012__Roes 1  106__2008-06-27,5,1
DI1_2012__Roes 1  107__2008-06-27,5,1
DI1_2012__Roes 1  108__2008-06-27,5,1
DI1_2012__Roes 1  109__2008-06-27,5,1
DI1_2012__Roes 1  10__2008-06-27,5,1
DI1_2012__Roes 1  110__2008-06-27,5,1
DI1_2012__Roes 1  111__2008-06-27,5,1
DI1_2012__Roes 1  112__2008-06-27,5,1
DI1_2012__Roes 1  113__2008-06-27,5,1
DI1_2012__Roes 1  114__2008-06-27,5,1
DI1_2012__Roes 1  116__2008-06-27,5,1
DI1_2012__Roes 1  117__2008-06-27,5,1
DI1_2012__Roes 1  118__2008-06-27,5,1
DI1_2012__Roes 1  119__2008-06-27,5,1
DI1_2012__Roes 1  11__2008-06-27,5,1
DI1_2012__Roes 1  120__2008-06-27,5,1
DI1_2012__Roes 1  121__2008-06-27,5,1
DI1_2012__Roes 1  122__2008-06-27,5,1
DI1_2012__Roes 1  123__2008-06-27,5,1
DI1_2012__Roes 1  124__2008-06-27,5,1
DI1_2012__Roes 1  125__2008-06-27,5,1
DI1_2012__Roes 1  126__2008-06-27,5,1
DI1_2012__Roes 1  127__2008-06-27,5,1
DI1_2012__Roes 1  128__2008-06-27,5,1
DI1_2012__Roes 1  129__2008-06-27,5,1
DI1_2012__Roes 1  12__2008-06-27,5,1
DI1_2012__Roes 1  130__2008-06-27,5,1
DI1_2012__Roes 1  131__2008-06-27,5,1
DI1_2012__Roes 1  132__2008-06-27,5,1
DI1_2012__Roes 1  133__2008-06-27,5,1
DI1_2012__Roes 1  134__2008-06-27,5,1
DI1_2012__Roes 1  135__2008-06-27,5,1
DI1_2012__Roes 1  136__2008-06-27,5,1
DI1_2012__Roes 1  137__2008-06-27,5,1
DI1_2012__Roes 1  138__2008-06-27,5,1
DI1_2012__Roes 1  139__2008-06-27,5,1
DI1_2012__Roes 1  13__2008-06-27,5,1
DI1_2012__Roes 1  140__2008-06-27,5,1
DI1_2012__Roes 1  141__2008-06-27,5,1
DI1_2012__Roes 1  142__2008-06-27,5,1
DI1_2012__Roes 1  143__2008-06-27,5,1
DI1_2012__Roes 1  144__2008-06-27,5,1
DI1_2012__Roes 1  145__2008-06-27,5,1
DI1_2012__Roes 1  146__2008-06-27,5,1
DI1_2012__Roes 1  147__2008-06-27,5,1
DI1_2012__Roes 1  148__2008-06-27,5,1
DI1_2012__Roes 1  149__2008-06-27,5,1
DI1_2012__Roes 1  14__2008-06-27,5,1
DI1_2012__Roes 1  150__2008-06-27,5,1
DI1_2012__Roes 1  151__2008-06-27,5,1
DI1_2012__Roes 1  152__2008-06-27,5,1
DI1_2012__Roes 1  153__2008-06-27,5,1
DI1_2012__Roes 1  154__2008-06-27,5,1
DI1_2012__Roes 1  155__2008-06-27,5,1
DI1_2012__Roes 1  156__2008-06-27,5,1
DI1_2012__Roes 1  157__2008-06-27,5,1
DI1_2012__Roes 1  158__2008-06-27,5,1
DI1_2012__Roes 1  159__2008-06-27,5,1
DI1_2012__Roes 1  15__2008-06-27,5,1
DI1_2012__Roes 1  160__2008-06-27,5,1
DI1_2012__Roes 1  161__2008-06-27,5,1
DI1_2012__Roes 1  162__2008-06-27,5,1
DI1_2012__Roes 1  163__2008-06-27,5,1
DI1_2012__Roes 1  164__2008-06-27,5,1
DI1_2012__Roes 1  165__2008-06-27,5,1
DI1_2012__Roes 1  166__2008-06-27,5,1
DI1_2012__Roes 1  167__2008-06-27,5,1
DI1_2012__Roes 1  168__2008-06-27,5,1
DI1_2012__Roes 1  169__2008-06-27,5,1
DI1_2012__Roes 1  16__2008-06-27,5,1
DI1_2012__Roes 1  170__2008-06-27,5,1
DI1_2012__Roes 1  171__2008-06-27,5,1
DI1_2012__Roes 1  172__2008-06-27,5,1
DI1_2012__Roes 1  173__2008-06-27,5,1
DI1_2012__Roes 1  174__2008-06-27,5,1
DI1_2012__Roes 1  175__2008-06-27,5,1
DI1_2012__Roes 1  176__2008-06-27,5,1
