GENUS_SPECIES,taxonomic_class
Conostegia apiculata,Magnoliopsida
Cordia cylindrostachya,Magnoliopsida
Cordia cymosa,Magnoliopsida
Couepia platycalyx,Magnoliopsida
Coussapoa parviceps,Magnoliopsida
Critoniopsis occidentalis,Magnoliopsida
Cupania sp1,Magnoliopsida
Cyathea caracasana,Polypodiopsida
Cyathea halonata,Polypodiopsida
Cyathea planadae,Polypodiopsida
Cyathea sp5,Polypodiopsida
Cyathea ulei,Polypodiopsida
Cyphomandra hartwegii,Magnoliopsida
Dussia lehmannii,Magnoliopsida
Elaeagia utilis,Magnoliopsida
Erythrina sp1,Magnoliopsida
Eschweilera caudiculata,Magnoliopsida
Eugenia anastomosans,Magnoliopsida
Faramea calyptrata,Magnoliopsida
Faramea coffeoides,Magnoliopsida
Faramea oblongifolia,Magnoliopsida
Faramea sp4,Magnoliopsida
Faramea sp5,Magnoliopsida
Ficus andicola,Magnoliopsida
Ficus caldasiana,Gastropoda
Ficus cervantesiana,Magnoliopsida
Ficus cuatrecasana,Gastropoda
Ficus sp1,Gastropoda
Ficus sp5,Gastropoda
Ficus subandina,Magnoliopsida
Geissanthus bogotensis,Magnoliopsida
Geissanthus occidentalis,Magnoliopsida
Geonoma undata,Magnoliopsida
Graffenrieda cucullata,Magnoliopsida
Guarea glabra,Magnoliopsida
Guatteria chocoensis,Magnoliopsida
Guettarda crispiflora,Magnoliopsida
Gymnosporia gentryi,Magnoliopsida
Hyeronima oblonga,Magnoliopsida
Ilex yurumanguinis,Magnoliopsida
Inga multicaulis,Magnoliopsida
Inga sp1,Insecta
Inga sp4,Insecta
Inga villosissima,Magnoliopsida
Ladenbergia macrocarpa,Magnoliopsida
Licania veneralensis,Magnoliopsida
Lozania mutisiana,Magnoliopsida
Macrolobium colombianum,Magnoliopsida
Matisia bolivarii,Magnoliopsida
Meliosma sp1,Magnoliopsida
Meliosma sp2,Magnoliopsida
Meriania hexamera,Magnoliopsida
Meriania maxima,Magnoliopsida
Meriania tomentosa,Magnoliopsida
Miconia bella,Cytophagia
Miconia laetivirens,Magnoliopsida
Miconia lonchophylla,Magnoliopsida
Miconia longifolia,Magnoliopsida
Miconia sp8,Magnoliopsida
Morus insignis,Magnoliopsida
Myrcia mollis,Magnoliopsida
Myrcia sp3,Magnoliopsida
Myrcianthes rhopaloides,Magnoliopsida
Naucleopsis naga,Magnoliopsida
Nectandra sp1,Magnoliopsida
Ocotea camphoromoea,Magnoliopsida
Ocotea floccifera,Magnoliopsida
Ocotea hirtostyla,Magnoliopsida
Ocotea karsteniana,Magnoliopsida
Ocotea sp2,Magnoliopsida
Ocotea sp3,Magnoliopsida
Ocotea sp4,Magnoliopsida
Ocotea sp7,Magnoliopsida
Oreopanax sp1,Magnoliopsida
Otoba lehmannii,Magnoliopsida
Pachira patinoi,Magnoliopsida
Palicourea demissa,Magnoliopsida
Palicourea garciae,Magnoliopsida
Palicourea gibbosa,Magnoliopsida
Palicourea standleyana,Magnoliopsida
Palicourea stipularis,Magnoliopsida
Panopsis suaveolens,Magnoliopsida
Passiflora sp1,Magnoliopsida
Piper longispicum,Magnoliopsida
Piper sp1,Magnoliopsida
Piper sp4,Magnoliopsida
Pleurothyrium sp1,Magnoliopsida
Posoqueria coriacea,Magnoliopsida
Pouteria sp1,Magnoliopsida
Prestoea acuminata,Magnoliopsida
Prunus recurviflora,Magnoliopsida
Psidium ooideum,Magnoliopsida
Psychotria allenii,Magnoliopsida
Psychotria sylvivaga,Magnoliopsida
Rhodostemonodaphne sp2,Magnoliopsida
Ruagea glabra,Magnoliopsida
Salacia gigantea,Hydrozoa
Sapium laurifolium,Magnoliopsida
Sapium stylare,Magnoliopsida
Saurauia micayensis,Magnoliopsida
Saurauia parviflora,Magnoliopsida
Siparuna sp2,Magnoliopsida
Siparuna subscandens,Magnoliopsida
Sloanea sp1,Insecta
Solanum deflexiflorum,Magnoliopsida
Solanum lepidotum,Magnoliopsida
Solanum nudum,Magnoliopsida
Solanum sp4,Magnoliopsida
Spirotheca rhodostyla,Magnoliopsida
Stephanopodium angulatum,Magnoliopsida
Styrax guyanensis,Magnoliopsida
Symplocos hiemalis,Magnoliopsida
Topobea pittieri,Magnoliopsida
Trema macrophylla,Magnoliopsida
Trichilia sp1,Magnoliopsida
Verbesina nudipes,Magnoliopsida
Vismia sp1,Magnoliopsida
Weinmannia sp1,Magnoliopsida
Wettinia kalbreyeri,Magnoliopsida
Xanthosoma sp1,Magnoliopsida
Cestrum megalophyllum,Magnoliopsida
Cinnamomum triplinerve,Magnoliopsida
Chamaedorea pinnatifrons,Magnoliopsida
Daphnopsis anomala,Insecta
Henriettea ramiflora,Magnoliopsida
Matayba sp1,Magnoliopsida
Meriania sp1,Magnoliopsida
Ossaea sp2,Magnoliopsida
Schefflera lasiogyne,Magnoliopsida
Tabernaemontana panamensis,Magnoliopsida
Ceratoneis closterium,Bacillariophyceae
Gymnodiniaceae ,Dinophyceae
Pseudo-nitzschia delicatisima,Bacillariophyceae
Corethron pennatum,Coscinodiscophyceae
Karenia papilionacea,Dinophyceae
Rhodomonas salina,Cryptophyceae
Tripos fusus,Dinophyceae
Pleurosigmataceae ,Bacillariophyceae
Bacteriastrum elegans,Coscinodiscophyceae
Thalassiosira mala,Coscinodiscophyceae
Tripos tenue,Dinophyceae
Tripos lineatus,Dinophyceae
Tripos furca,Dinophyceae
Fragilariaceae ,Fragilariophyceae
Apedinella radians,Dictyochophyceae
Minidiscus trioculatus,Coscinodiscophyceae
Prorocentrum clipeus,Dinophyceae
Telonema subtile,Telonemea
Ceratocorys horrida,Dinophyceae
Tripos macroceros,Dinophyceae
Phalachroma rotundatum,Insecta
Pronoctiluca spinifera,Noctilucophyceae
Alexandrium pseudogonyaulax,Dinophyceae
Dinophysis infundibula,Dinophyceae
Tripos teres,Dinophyceae
Preperidinium meunieri,Dinophyceae
Takayama pulchella,Dinophyceae
Tripos muelleri,Dinophyceae
Tripos paradoxides,Dinophyceae
Tripos trichoceros,Dinophyceae
Octactis octonaria,Dictyochophyceae
Ornithocercus magnificus,Dinophyceae
Phalacroma oxytoxoides,Dinophyceae
Anaulus australis,Mediophyceae
Tripos candelabrus,Dinophyceae
Tryblionella compressa,Bacillariophyceae
Tripos carriensis,Dinophyceae
Scenedesmus quadricaudus,Chlorophyceae
Gymnodinium aureolum,Dinophyceae
Discosphaera tubifer,Coccolithophyceae
Pontosphaera haeckeli,Coccolithophyceae
Tripos kofoidii,Dinophyceae
Alexandrium margalefii,Dinophyceae
Apedinella spinifera,Dictyochophyceae
Bacillariophyceae ,Bacillariophyceae
Chaetoceros Phaeoceros,Anthocerotopsida
Fragilariopsis curta,Bacillariophyceae
Trichotoxon reinboldii,Bacillariophyceae
Chaetoceros curvatus,Coscinodiscophyceae
Chaetoceros dichaetus,Coscinodiscophyceae
Navicula cristata,Bacillariophyceae
Chaetoceros Hyalochaete,Magnoliopsida
Tripos pentagonus,Dinophyceae
Codonellopsis pusilla,Spirotrichea
Asteromphalus hookeri,Coscinodiscophyceae
Codonellopsis gausii,Spirotrichea
Euglenida ,Euglenoidea
Oltmannsiella lineata,Chlorophyceae
Choanoflagellatea ,Choanoflagellatea
Alexandrium catenella,Dinophyceae
Tripos vultur,Dinophyceae
Naviculaceae ,Bacillariophyceae
Tripos lunula,Dinophyceae
Tripos hexacanthus,Dinophyceae
Tripos extensus,Dinophyceae
Tripos longipes,Dinophyceae
Bacteriastrum delicatulum,Coscinodiscophyceae
Grammatophora serpentina,Fragilariophyceae
Nephroselmis pyriformis,Nephroselmidophyceae
Tripos symmetricus,Dinophyceae
Minutocellus scriptus,Mediophyceae
Pseudo-nitzschia fraudulenta,Bacillariophyceae
Hemiselmis brunnescens,Cryptophyceae
Warnowia polyphemus,Branchiopoda
Triceratium obtusum,Mediophyceae
Pseudo-nitzschia subcurvata,Bacillariophyceae
Trigonium alternans,Mediophyceae
Cryptomonas pyrenoidifera,Cryptophyceae
Prorocentrum emarginatum,Dinophyceae
Unidentified sp2,Insecta
Fibrocapsa japonica,Raphidophyceae
Chaetoceros criophilus,Coscinodiscophyceae
Guinardia tubiformis,Coscinodiscophyceae
Chaetoceros bulbosus,Coscinodiscophyceae
Cymatocylis calyciformis,Spirotrichea
Tripos axiale,Dinophyceae
Tripos contortus,Dinophyceae
Pseudo-nitzschia lineola,Bacillariophyceae
Rhizosoleniaceae ,Coscinodiscophyceae
Climacodium biconcavum,Mediophyceae
Tripos biceps,Dinophyceae
Tripos horridus,Dinophyceae
Tripos platycornis,Dinophyceae
Amphidinium scissum,Dinophyceae
Cryptophyceae ,Cryptophyceae
Thalassiosiraceae ,Coscinodiscophyceae
Craticula halophila,Bacillariophyceae
Amphora libyca,Bacillariophyceae
Tryblionella apiculata,Bacillariophyceae
Discostella stelligera,Coscinodiscophyceae
Prymnesium patellifera,Coccolithophyceae
Pseudo-nitzschia heimii,Bacillariophyceae
Goniomonas pacifica,Cryptophyceae
Karlodinium australe,Dinophyceae
Oxyphysis oxytoxoides,Dinophyceae
Pseudo-nitzschia turgidula,Bacillariophyceae
Tripos ranipes,Dinophyceae
Tripos declinatus,Dinophyceae
Paraphysomonas butcheri,Chrysophyceae
Storeatula major,Cryptophyceae
Rhizosolenia fallax,Coscinodiscophyceae
Skeletonema pseudocostatum,Coscinodiscophyceae
Haramonas dimorpha,Raphidophyceae
Goniomonas truncata,Cryptophyceae
Tripos massiliensis,Dinophyceae
Bellerochea horologicalis,Mediophyceae
Chaetoceros messanense,Coscinodiscophyceae
Corethron hystrix,Coscinodiscophyceae
Hemiaulus indicus,Mediophyceae
Bacteriastrum comosum,Coscinodiscophyceae
Cerataulina dentata,Mediophyceae
Prorocentrum rhathymum,Dinophyceae
Pseudo-nitzschia multistriata,Bacillariophyceae
Prorocentrum mexicanum,Dinophyceae
Pseudopedinella pyriforme,Dictyochophyceae
Echinoderm spine,Magnoliopsida
Licmophora lyngbyei,Fragilariophyceae
Daturella emarginata,Aves
Steenstrupiella steenstrupii,Spirotrichea
Cymbomonas tetramitiformis,Pyramimonadophyceae
Thalassiosira pseudonana,Coscinodiscophyceae
Druridgia compressa,Bacillariophyceae
Diploneis ovalis,Bacillariophyceae
Fragilaria brevistriata,Fragilariophyceae
Nitzschia tryblionella,Bacillariophyceae
Protoperidinium roseum,Dinophyceae
Amphora mexicana,Monogenea
Parvodinium umbonatum,Dinophyceae
Pseudo-nitzschia galaxiae,Bacillariophyceae
Actinopoda ,Holothuroidea
Tripos pennatus,Dinophyceae
Protoperidinium quinquecorne,Dinophyceae
Phalacroma mitra,Dinophyceae
Tripos concilians,Dinophyceae
Cerataulina bicornis,Mediophyceae
Diaphanoeca grandis,Choanoflagellata
Pseudo-nitzschia prolongatoides,Bacillariophyceae
Chaetoceros coarctatus,Coscinodiscophyceae
Rhabdolithes claviger,Insecta
Bellerochea yucatanensis,Mediophyceae
Gossleriella tropica,Equisetopsida
Diplopelta bomba,Dinophyceae
Chaetoceros laevis,Coscinodiscophyceae
Laboea strobila,Spirotrichea
Trichodesmium erythraeum,Cyanophyceae
Gephyrocapsaceae ,Coccolithophyceae
Lepidodinium chlorophorum,Dinophyceae
Dactyliosolen fragillissimus,Coscinodiscophyceae
Dinophysis truncata,Dinophyceae
Chaetoceros solitary,Coscinodiscophyceae
Chaetoceros negleglectus,Coscinodiscophyceae
Protoperidinium defectum,Dinophyceae
Rhabdonella amor,Spirotrichea
Toxarium undulatum,Mediophyceae
Thalassionemataceae ,Fragilariophyceae
Alexandrium fraterculus,Dinophyceae
Fragilidium subglobosum,Dinophyceae
Ornithocercus splendidus,Dinophyceae
Cyrtosphaera aculeata,Eurotiomycetes
Dictyocysta elegans,Spirotrichea
Urgorri complanatus,Cryptophyceae
Tripos setaceus,Dinophyceae
Phaeocystis antarctica,Coccolithophyceae
Dictyocha antarctica,Dictyochophyceae
Protoperidinium grande,Dinophyceae
Tripos breve,Dinophyceae
Plagiotropis gaussii,Bacillariophyceae
Biddulphia biddulphiana,Mediophyceae
Oblea rotunda,Dinophyceae
Skeletonema menzelii,Coscinodiscophyceae
Dadayiella ganymedes,Spirotrichea
Nitzschia bilobata,Bacillariophyceae
Mastogloia cocconeiformis,Bacillariophyceae
Cocconeis heteroidea,Bacillariophyceae
Gymnodinium impudicum,Dinophyceae
Dinophysis miles,Dinophyceae
Manguinea rigida,Insecta
Planktoniella blanda,Coscinodiscophyceae
Podolampas spinifera,Dinophyceae
Amphorides amphora,Spirotrichea
Unidentified sp3,Insecta
Archaeperidinium minutum,Dinophyceae
Chattonella marina,Raphidophyceae
Asteromphalus roperianus,Coscinodiscophyceae
Ephemera paramembranaceae,Insecta
Pleurosigma salinarum,Bacillariophyceae
Haslea trompii,Bacillariophyceae
Urosolenia eriensis,Coscinodiscophyceae
Coolia monotis,Dinophyceae
Tabularia fasciculata,Fragilariophyceae
Oxytoxum compressum,Dinophyceae
Sarcinochrysis marina,Pelagophyceae
Protoperidinium compressum,Dinophyceae
Ornithocercus thumii,Dinophyceae
Imantonia rotunda,Coccolithophyceae
Cymatosira lorenziana,Mediophyceae
Rhizosolenia formosa,Coscinodiscophyceae
Triceratium dubium,Mediophyceae
Thaumatomastix salina,Imbricatea
Chaetoceros coronatus,Coscinodiscophyceae
Gazelletta hexanema,Thecofilosea
Dactyliosolen tenuijunctus,Coscinodiscophyceae
Protoperidinium punctulatum,Dinophyceae
Rhizosolenia acuminata,Coscinodiscophyceae
Ethmodiscus gazellae,Coscinodiscophyceae
Tripos limulus,Dinophyceae
Pseudopedinella thomsenii,Dictyochophyceae
Pyrophacus vancampoae,Dinophyceae
Pinus pollen,Pinopsida
Rhizosolenia clevei,Coscinodiscophyceae
Chlamydomonadales ,Chlorophyceae
Mantoniella squamata,Mamiellophyceae
Chrysochromulina quadrikonta,Coccolithophyceae
Bromus inermis,Magnoliopsida
Carex inops,Magnoliopsida
Carex meadii,Magnoliopsida
Lespedeza violacea,Magnoliopsida
Physalis pumila,Magnoliopsida
Sisyrinchium campestre,Magnoliopsida
Carex austrina,Magnoliopsida
Packera plattensis,Magnoliopsida
Ratibida columnaris,Magnoliopsida
Baptisia bracteata,Magnoliopsida
Desmodium illinoense,Magnoliopsida
Oenothera speciosa,Magnoliopsida
Pediomelum esculentum,Magnoliopsida
Asclepias stenophylla,Magnoliopsida
Tragopogon dubius,Magnoliopsida
Delphinium carolinianum,Magnoliopsida
Spermolepis inermis,Magnoliopsida
Symphyotrichum ericoides,Magnoliopsida
Hieracium longipilum,Magnoliopsida
Baptisia australis,Magnoliopsida
Hymenopappus scabiosaeus,Magnoliopsida
Draba reptans,Magnoliopsida
Penstemon cobaea,Magnoliopsida
Astragalus crassicarpus,Magnoliopsida
Cyperus lupulinus,Magnoliopsida
Antennaria neglecta,Magnoliopsida
Asclepias verticillata,Magnoliopsida
Dichanthelium acuminatum,Magnoliopsida
Symphoricarpos orbiculatus,Magnoliopsida
Digitaria cognata,Magnoliopsida
Triodanis leptocarpa,Magnoliopsida
Acalypha virginica,Magnoliopsida
Geranium carolinianum,Magnoliopsida
Viola pedata,Magnoliopsida
Triodanis perfoliata,Magnoliopsida
Oxalis violacea,Magnoliopsida
Dalea multiflora,Magnoliopsida
Potentilla simplex,Magnoliopsida
Pascopyrum smithii,Magnoliopsida
Penstemon tubiflorus,Magnoliopsida
Asclepias lanuginosa,Magnoliopsida
Lespedeza capitata,Magnoliopsida
Agrostis hyemalis,Magnoliopsida
Callirhoe alcaeoides,Magnoliopsida
Desmodium sessilifolium,Magnoliopsida
Asclepias syriaca,Magnoliopsida
Sphenopholis obtusata,Magnoliopsida
Eleocharis compressa,Magnoliopsida
Verbena stricta,Magnoliopsida
Pediomelum argophyllum,Magnoliopsida
Physalis heterophylla,Magnoliopsida
Rumex altissimus,Magnoliopsida
Asclepias tuberosa,Magnoliopsida
Asclepias sullivantii,Magnoliopsida
Juncus interior,Magnoliopsida
Erigeron philadelphicus,Magnoliopsida
Oenothera biennis,Magnoliopsida
Penstemon grandiflorus,Magnoliopsida
Symphyotrichum lanceolatum,Magnoliopsida
Calystegia macounii,Magnoliopsida
Eupatorium altissimum,Magnoliopsida
Spiranthes vernalis,Magnoliopsida
Tradescantia bracteata,Magnoliopsida
Desmodium canescens,Magnoliopsida
Teucrium canadense,Magnoliopsida
Chamaesyce glyptosperma,Magnoliopsida
Chamaesyce nutans,Magnoliopsida
Veronica agrestis,Magnoliopsida
Geum canadense,Magnoliopsida
Gaura mollis,Magnoliopsida
Monarda fistulosa,Magnoliopsida
Argemone polyanthemos,Magnoliopsida
Gleditsia triacanthos,Magnoliopsida
Krigia cespitosa,Magnoliopsida
Euphorbia cyathophora,Magnoliopsida
Parietaria pensylvanica,Magnoliopsida
Euphorbia corollata,Magnoliopsida
Muhlenbergia racemosa,Magnoliopsida
Chenopodium berlandieri,Magnoliopsida
Kummerowia stipulacea,Magnoliopsida
Galium aparine,Magnoliopsida
Physalis virginiana,Magnoliopsida
Solidago missouriensis,Magnoliopsida
Vernonia baldwinii,Magnoliopsida
Sporobolus heterolepis,Magnoliopsida
Ceanothus herbaceus,Magnoliopsida
Symphyotrichum oblongifolium,Magnoliopsida
Symphyotrichum sericeum,Magnoliopsida
Silphium laciniatum,Magnoliopsida
Chamaesyce serpens,Magnoliopsida
Symphyotrichum laeve,Magnoliopsida
Oligoneuron rigidum,Magnoliopsida
Acalypha monococca,Magnoliopsida
Nepeta cataria,Magnoliopsida
Rubus ostryifolius,Magnoliopsida
Strophostyles leiosperma,Magnoliopsida
Cuscuta glomerata,Magnoliopsida
Agalinis aspera,Magnoliopsida
Helianthus pauciflorus,Magnoliopsida
Ageratum altissimum,Magnoliopsida
Solidago speciosa,Magnoliopsida
Euphorbia davidii,Magnoliopsida
Senna marilandica,Magnoliopsida
Chamaesyce prostrata,Magnoliopsida
Zanthoxylum americanum,Magnoliopsida
Chenopodium pallescens,Magnoliopsida
Rubus occidentalis,Magnoliopsida
Polygonum ramosissimum,Magnoliopsida
Allium stellatum,Magnoliopsida
Spartina pectinata,Magnoliopsida
Annual forb,Magnoliopsida
Corydalis micrantha,Magnoliopsida
Zigadenus nuttallii,Magnoliopsida
Solanum ptychanthum,Magnoliopsida
Melilotus officinalis,Magnoliopsida
Torilis arvensis,Magnoliopsida
Escobaria missouriensis,Magnoliopsida
Astragalus lotiflorus,Magnoliopsida
Hesperostipa spartea,Magnoliopsida
Triosteum perfoliatum,Magnoliopsida
Galium circaezans,Magnoliopsida
Ophioglossum vulgatum,Polypodiopsida
Coronilla varia,Magnoliopsida
Verbena urticifolia,Magnoliopsida
Silphium integrifolium,Magnoliopsida
Polygonum tenue,Magnoliopsida
Menispermum canadense,Magnoliopsida
Ribes missouriense,Magnoliopsida
Nothocalais cuspidata,Magnoliopsida
Allium canadense,Magnoliopsida
Smilax tamnoides,Magnoliopsida
Symphyotrichum drummondii,Magnoliopsida
Xanthium strumarium,Magnoliopsida
Erechtites hieracifolia,Magnoliopsida
Thlaspi arvense,Magnoliopsida
Chaerophyllum procumbens,Magnoliopsida
Rudbeckia hirta,Magnoliopsida
Malvastrum hispidum,Magnoliopsida
Ambrosia trifida,Magnoliopsida
Lactuca saligna,Magnoliopsida
Tripsacum dactyloides,Magnoliopsida
Cyperus schweinitzii,Magnoliopsida
Bromus tectorum,Magnoliopsida
Polygonum achoreum,Magnoliopsida
Scrophularia marilandica,Magnoliopsida
Lactuca canadensis,Magnoliopsida
Chamaesyce maculata,Magnoliopsida
Salvia reflexa,Magnoliopsida
Cannabis sativa,Magnoliopsida
Morus alba,Magnoliopsida
Cuscuta indecora,Magnoliopsida
Cirsium vulgare,Magnoliopsida
Prunella vulgaris,Magnoliopsida
Polygonum scandens,Magnoliopsida
Cuscuta coryli,Magnoliopsida
Lycopus americanus,Magnoliopsida
Carex blanda,Magnoliopsida
Veronica arvensis,Magnoliopsida
Symphyotrichum pilosum,Magnoliopsida
Cynanchum laeve,Magnoliopsida
Phytolacca americana,Magnoliopsida
Platanus occidentalis,Magnoliopsida
Leersia oryzoides,Magnoliopsida
Plantago rugelii,Magnoliopsida
Glandularia canadensis,Magnoliopsida
Botrychium virginianum,Polypodiopsida
Zizia aurea,Magnoliopsida
Isanthus brachiatus,Magnoliopsida
Pseudognaphalium obtusifolium,Magnoliopsida
Commelina erecta,Magnoliopsida
Lythrum alatum,Magnoliopsida
Polygonum pensylvanicum,Magnoliopsida
Leucospora multifida,Magnoliopsida
Solidago gigantea,Magnoliopsida
Phryma leptostachya,Magnoliopsida
Mirabilis nyctaginea,Magnoliopsida
Plantago aristata,Magnoliopsida
Arenaria serpyllifolia,Magnoliopsida
Paspalum setaceum,Magnoliopsida
Fragaria virginiana,Magnoliopsida
Anemone caroliniana,Magnoliopsida
Acacia celsa,Magnoliopsida
Acronychia acronychioides,Magnoliopsida
Acronychia laevis,Magnoliopsida
Agathis robusta,Pinopsida
Aleurites rockinghamensis,Magnoliopsida
Alstonia muelleriana,Magnoliopsida
Atractocarpus fitzalanii,Magnoliopsida
Blepharocarya involucrigera,Magnoliopsida
Brachychiton acerifolius,Magnoliopsida
Buckinghamia celsissima,Magnoliopsida
Cerbera inflata,Insecta
Clausena brevistyla,Magnoliopsida
Cleistanthus semiopacus,Magnoliopsida
Croton insularis,Magnoliopsida
Cupaniopsis foveolata,Magnoliopsida
Decaspermum humile,Magnoliopsida
Dinosperma erythrococcum,Magnoliopsida
Diospyros pentamera,Magnoliopsida
Elaeodendron melanocarpum,Magnoliopsida
Euroschinus falcatus,Magnoliopsida
Flindersia schottiana,Magnoliopsida
Glochidion sessiliflorum,Magnoliopsida
Gossia hillii,Magnoliopsida
Helicia australasica,Magnoliopsida
Homalium circumpinnatum,Magnoliopsida
Mallotus polyadenos,Magnoliopsida
Mischocarpus pyriformis,Magnoliopsida
Mischocarpus stipitatus,Magnoliopsida
Polyalthia nitidissima,Magnoliopsida
Polyscias australiana,Magnoliopsida
Pouteria xerocarpa,Magnoliopsida
Pseudoweinmannia lachnocarpa,Magnoliopsida
Psydrax lamprophylla,Magnoliopsida
Rhodamnia spongiosa,Magnoliopsida
Sarcomelicope simplicifolia,Magnoliopsida
Aceratium doggrellii,Magnoliopsida
Agathis atropurpurea,Pinopsida
Alloxylon wickhamii,Magnoliopsida
Alphitonia whitei,Magnoliopsida
Antidesma erostre,Magnoliopsida
Apodytes brachystylis,Magnoliopsida
Archidendron grandiflorum,Magnoliopsida
Balanops australiana,Magnoliopsida
Beilschmiedia collina,Magnoliopsida
Beilschmiedia tooram,Magnoliopsida
Bobea myrtoides,Magnoliopsida
Brackenridgea australiana,Magnoliopsida
Canarium australasicum,Magnoliopsida
Carnarvonia araliifolia,Magnoliopsida
Ceratopetalum succirubrum,Magnoliopsida
Chionanthus axillaris,Magnoliopsida
Cinnamomum laubatii,Magnoliopsida
Cryptocarya angulata,Magnoliopsida
Cryptocarya bellendenkerana,Magnoliopsida
Cryptocarya corrugata,Magnoliopsida
Cryptocarya densiflora,Magnoliopsida
Cryptocarya lividula,Magnoliopsida
Cryptocarya smaragdina,Magnoliopsida
Darlingia darlingiana,Magnoliopsida
Elaeocarpus elliffii,Magnoliopsida
Elaeocarpus foveolatus,Magnoliopsida
Elaeocarpus largiflorens,Magnoliopsida
Elaeocarpus sericopetalus,Magnoliopsida
Flindersia bourjotiana,Magnoliopsida
Flindersia pimenteliana,Magnoliopsida
Franciscodendron laurifolium,Magnoliopsida
Gevuina bleasdalei,Magnoliopsida
Gillbeea adenopetala,Magnoliopsida
Gossia shepherdii,Magnoliopsida
Halfordia kendack,Magnoliopsida
Hedycarya loxocarya,Magnoliopsida
Lethedon setosa,Magnoliopsida
Lomatia fraxinifolia,Magnoliopsida
Musgravea stenostachya,Magnoliopsida
Myrsine achradifolia,Magnoliopsida
Myrsine porosa,Magnoliopsida
Placospermum coriaceum,Magnoliopsida
Polyosma alangiacea,Magnoliopsida
Pouteria euphlebia,Magnoliopsida
Pouteria papyracea,Magnoliopsida
Pullea stutzeri,Magnoliopsida
Rhodamnia blairiana,Magnoliopsida
Sarcotoechia cuneata,Magnoliopsida
Sphenostemon lobosporus,Magnoliopsida
