GENUS_SPECIES,taxonomic_class
Lamellidoris ,Gastropoda
Gammaropsis maculatus,Malacostraca
Lepidopleurus ,Polyplacophora
Monoculodes tuberculatus,Insecta
Orchomene groenlandica,Malacostraca
Rhachotropis inflata,Malacostraca
Calathura brachiata,Malacostraca
Liljeborgia fissicornis,Malacostraca
Testudinalia testudinalis,Gastropoda
Apistobranchidae ,Polychaeta
Pleoticus robustus,Malacostraca
Corynactis delawarei,Anthozoa
Stephanauge spongicola,Malacostraca
Architectonicidae ,Gastropoda
Stylatula elegans,Anthozoa
Ophelina aulogaster,Polychaeta
Nematocarcinus ensifer,Malacostraca
Rossia glaucopis,Cephalopoda
Sabinea hystrix,Malacostraca
Phryxus ,Insecta
Cistenides ,Polychaeta
Calathura ,Malacostraca
Colus caelatus,Agaricomycetes
Cuspidaria fraterna,Magnoliopsida
Mitrella diaphana,Gastropoda
Pleurotomella packardi,Gastropoda
Haploops ,Malacostraca
Lepadidae ,Thecostraca
Oenopota incisulus,Gastropoda
Cauloramphus cymbaeformis,Gymnolaemata
Aspidosiphon zinni,Sipuncula
Diplobrachia similis,Polychaeta
Alvania brychia,Gastropoda
Fissidentalium meridionale,Pycnogonida
Dacrydium ,Bivalvia
Lora cancellata,Gastropoda
Paradulichia typica,Insecta
Erythrops microps,Malacostraca
Molpadia borealis,Holothuroidea
Ringicula nitida,Gastropoda
Synapta ,Holothuroidea
Paranymphon spinosum,Pycnogonida
Trophon ,Gastropoda
Dendrobeania ,Gymnolaemata
Leptocuma ,Malacostraca
Cuspidaria rostrata,Bivalvia
Dasmosmilia ,Anthozoa
Argonauta ,Cephalopoda
Mediaster bairdi,Asteroidea
Odontaster setosus,Asteroidea
Benthochascon schmitti,Malacostraca
Defrancia ,Hexacorallia
Kinetoskias smitti,Gymnolaemata
Ophiopleura inermis,Ophiuroidea
Porella ,Gymnolaemata
Epizoanthus paguriphilus,Anthozoa
Lophaster ,Asteroidea
Paragorgia arborea,Anthozoa
Stephanauge nexilis,Anthozoa
Actinauge verrilli,Anthozoa
Pycnogonum crassirostre,Pycnogonida
Phelliactis americana,Anthozoa
Cucumaria nina,Holothuroidea
Cuspidaria parva,Magnoliopsida
Hemilamprops cristata,Malacostraca
Yoldiella lucida,Bivalvia
Diplopteraster ,Asteroidea
Epizoanthus abyssorum,Anthozoa
Porella smitti,Gymnolaemata
Echinus gracilis,Echinoidea
Diastylis rostrata,Malacostraca
Siphonoecetes smithianus,Malacostraca
Andaniopsis ,Malacostraca
Andaniopsis nordlandica,Malacostraca
Codonidae ,Hydrozoa
Psilaster ,Asteroidea
Odontaster ,Asteroidea
Bostrichobranchus ,Ascidiacea
Panomya ,Bivalvia
Eumunida picta,Malacostraca
Yoldiella inconspicua,Bivalvia
Haplota clavata,Chromadorea
Hexasterias ,Prostomatea
Epizoanthus incrustatus,Anthozoa
Euspira levicula,Gastropoda
Scutelleridae ,Insecta
Lischkeia ottoi,Gastropoda
Chondraster grandis,Asteroidea
Ekmania barthii,Holothuroidea
Turtonia ,Bivalvia
Anoplodactylus parvus,Pycnogonida
Polyschides agassizii,Scaphopoda
Spirontocaris pusiola,Malacostraca
Cliona undulatus,Demospongiae
Brisinga ,Asteroidea
Architectonica ,Gastropoda
Acirsa borealis,Magnoliopsida
Golfingia eremita,Sipuncula
Tachyrhynchus ,Gastropoda
Oenopota pingelii,Gastropoda
Hymenopenaeus ,Malacostraca
Amphioplus tumidus,Ophiuroidea
Nephropidae ,Malacostraca
Acanthohaustorius spinosus,Malacostraca
Euprognatha ,Malacostraca
Bythocaris nana,Malacostraca
Polycheles ,Malacostraca
Pontaster ,Asteroidea
Metacrangon jacquetii,Malacostraca
Pleurotomella agassizi,Gastropoda
Odontaster hispidus,Asteroidea
Cardiomya abyssicola,Actinopteri
Thyasira equalis,Bivalvia
Hippodiplosia propinqua,Equisetopsida
Bugula aquilirostris,Gymnolaemata
Propebela exarata,Magnoliopsida
Achelia spinosa,Pycnogonida
Poraniidae ,Asteroidea
Sphyrion lumpi,Hexanauplia
Buccinum gouldii,Gastropoda
Mysis stenolepis,Malacostraca
Neolithodes grimaldii,Malacostraca
Architeuthis ,Cephalopoda
Plesionika longipes,Malacostraca
Ischnochiton exaratus,Polyplacophora
Torellia vestita,Gastropoda
Ophiura ljungmani,Ophiuroidea
Pasiphaea princeps,Malacostraca
Nymphon spinosissimum,Pycnogonida
Echinus affinis,Echinoidea
Ammothella rugulosa,Pycnogonida
Thyasira elliptica,Insecta
Mitrella dissimilis,Magnoliopsida
Axinulus croulinensis,Bivalvia
Pycnogonum ,Pycnogonida
Bathyarca anomala,Insecta
Cavolina unicinata,Gastropoda
Unciola spicata,Malacostraca
Nematocarcinus rotundus,Malacostraca
Ascidia obliqua,Ascidiacea
Lafystius sturionis,Malacostraca
Protomedia ,Insecta
Plutonaster agassizi,Asteroidea
Acanella arbuscula,Anthozoa
Couthouyella striatula,Magnoliopsida
Astrangia ,Anthozoa
Munnopsis ,Malacostraca
Antholoba perdix,Aves
Argonauta argo,Cephalopoda
Syscenus infelix,Malacostraca
Cuspidaria pellucida,Magnoliopsida
Pterasteridae ,Asteroidea
Mitrella pura,Magnoliopsida
Thyasira subovata,Bivalvia
Yoldiella inflata,Insecta
Natatolana borealis,Malacostraca
Peachia parasitica,Anthozoa
Colus obesus,Agaricomycetes
Hemiarthrus ,Malacostraca
Bulbus smithii,Gastropoda
Amblyops ,Malacostraca
Yoldiella iris,Insecta
Stylocordyla borealis,Demospongiae
Uca pugilator,Malacostraca
Elysia catulus,Gastropoda
Odostomia sumneri,Gastropoda
Anonyx compactus,Malacostraca
Rhachotropis distincta,Malacostraca
Stenopleustes ,Malacostraca
Sipunculus norvegicus,Sipuncula
Thelidioteuthis alessandrinii,Cephalopoda
Pseudomalletia obtusa,Bivalvia
Gammaropsis melanops,Malacostraca
Metopa groenlandica,Malacostraca
Triticella pedicellata,Gymnolaemata
Periploma affine,Bivalvia
Calocaris ,Malacostraca
Goniaster ,Asteroidea
Rochinia tanneri,Malacostraca
Cidaris abyssicola,Echinoidea
Hornera ,Stenolaemata
Nuculana caudata,Amphibia
Tessaradoma gracile,Gymnolaemata
Talorchestia longicornis,Malacostraca
Gnathia cerina,Flavobacteriia
Uca pugnax,Malacostraca
Amphiblestrum septentrionalis,Gymnolaemata
Dreissenidae ,Bivalvia
Poecilasma inaequilaterale,Thecostraca
Polyschides rushii,Scaphopoda
Brisingidae ,Asteroidea
Liponema multicornis,Anthozoa
Plesionika willisi,Malacostraca
Adamsia ,Anthozoa
Oncousoecia ,Stenolaemata
Lepralia ,Gymnolaemata
Cylindroporella ,Gymnolaemata
Diaperoecia ,Stenolaemata
Hippodiplosia obesa,Gymnolaemata
Hippoporella hippopus,Bivalvia
Hippothoa expansa,Gymnolaemata
Oncousoecia canadensis,Magnoliopsida
Plesiopenaeus ,Malacostraca
Limopsis affinis,Bivalvia
Costazia ,Gymnolaemata
Flustra ,Gymnolaemata
Entalinopsis callithrix,Mammalia
Compressidens pressus,Scaphopoda
Rocinela ,Malacostraca
Disporella ,Stenolaemata
Flustrellaria whiteavesi,Gymnolaemata
Hemicyclopora emucronata,Gymnolaemata
Myriapora coarctata,Gymnolaemata
Parasmittina jeffreysi,Gymnolaemata
Protobonellia ,Polychaeta
Tubulipora lobulata,Stenolaemata
Paxillosida ,Asteroidea
Novodinia ,Asteroidea
Metridium ,Anthozoa
Amphiura fragilis,Ophiuroidea
Plesionika acanthonotus,Malacostraca
Colus ventricosus,Agaricomycetes
Notoplites harmeri,Gymnolaemata
Diastopora repens,Magnoliopsida
Nephropsis ,Malacostraca
Issena ,Gastropoda
Palliolum subimbrifer,Bivalvia
Phippsiella minima,Insecta
Turbonilla bushiana,Gastropoda
Dendrobeania pseudomurrayana,Gymnolaemata
Asteroschematidae ,Ophiuroidea
Ophiomusium lymani,Ophiuroidea
Ophioplinthus tessellata,Ophiuroidea
Nematocarcinus cursor,Malacostraca
Mendicula pygmaea,Bivalvia
Branchiostomidae ,Leptocardii
Caecidotea communis,Malacostraca
Solemya borealis,Bivalvia
Lepeta ,Gastropoda
Scaphander nobilis,Gastropoda
Glyphocrangon longirostris,Malacostraca
Hygrosoma petersii,Echinoidea
Ommastrephes bartramii,Cephalopoda
Smittina bella,Cytophagia
Hyale prevosti,Malacostraca
Carbasea carbasea,Gymnolaemata
Colus glyptus,Agaricomycetes
Nymphon giltayi,Pycnogonida
Pseudarachna ,Malacostraca
Epitonium championi,Gastropoda
Nerocila acuminata,Malacostraca
Stoloteuthis leucoptera,Cephalopoda
Forcipulatida ,Asteroidea
Coryphella stimpsoni,Gastropoda
Pedicellaster ,Asteroidea
Gammarus obtusatus,Malacostraca
Marinogammarus stoerensis,Malacostraca
Pseudosagitta lyra,Sagittoidea
Ocypode quadrata,Malacostraca
Asterias tenera,Asteroidea
Admete contabulata,Gastropoda
Arbacia ,Echinoidea
Ophioderma brevispina,Ophiuroidea
Paroediceros ,Malacostraca
Mesodesma ,Bivalvia
Melampus ,Gastropoda
Hiatella striata,Bivalvia
Dentalium calamus,Insecta
Aeginella spinosa,Cephalopoda
Dulichia tuberculata,Malacostraca
Hemilamprops ,Malacostraca
Portlandia minuscula,Bivalvia
Gitanopsis bispinosa,Malacostraca
Alvania harpa,Gastropoda
Dulichia falcata,Malacostraca
Leptostylis ampullacea,Malacostraca
Paralamprops ,Malacostraca
Lamprops fuscatus,Malacostraca
Balaenoptera bonaerensis,Mammalia
Venusia pearsalli,Insecta
Euxoa vetusta,Insecta
Panthea portlandia,Bivalvia
Phlogophora periculosa,Insecta
Pero behrensaria,Insecta
Ceratodalia gueneata,Insecta
Hyppa xylinoides,Insecta
Evergestis funalis,Insecta
Synedoida ochracea,Insecta
Stamnodes blackmorei,Insecta
Selenia alciphearia,Insecta
Lacanobia lutra,Mammalia
Parabagrotis sulinaris,Insecta
Phyllodesma americana,Insecta
Semiothisa signaria,Insecta
Venusia cambrica,Insecta
Eurois astricta,Insecta
Lacinipolia cuneata,Insecta
Perizoma grandis,Insecta
Syngrapha celsa,Insecta
Eupithecia subcolorata,Insecta
Campaea perlata,Insecta
Nepytia umbrosaria,Insecta
Pero mizon,Insecta
Iridopsis emasculata,Insecta
Euxoa satis,Insecta
Lacinipolia rectilinea,Insecta
Lacinipolia olivacea,Insecta
Euxoa divergens,Insecta
Herpetogramma pertextalis,Insecta
Homorthodes furfurata,Insecta
Caripeta divisata,Insecta
Hydria undulata,Insecta
Nematocampa resistaria,Insecta
Idia americalis,Insecta
Dysstroma citrata,Insecta
Parabagrotis exertistigma,Insecta
Pyrausta subsequalis,Insecta
Eupithecia graefii,Insecta
Noctua pronuba,Insecta
Hydriomena renunciata,Insecta
Sericosema juturnaria,Insecta
Pero occidentalis,Insecta
Homorthodes discreta,Insecta
Perigonica angulata,Insecta
Perigonica pectinata,Insecta
Tolype distincta,Insecta
Zotheca tranquilla,Insecta
Hemeroplanis finitima,Insecta
Eupithecia misturata,Insecta
Semiothisa burneyata,Insecta
Homorthodes communis,Insecta
Diarsia esurialis,Insecta
Nemoria darwiniata,Insecta
Eustroma semiatrata,Insecta
Cucullia florea,Insecta
Aseptis binotata,Insecta
Nadata gibbosa,Insecta
Homorthodes hanhami,Insecta
Sicya crocearia,Insecta
Eustroma fasciata,Insecta
Eupithecia columbrata,Insecta
Choristoneura rosaceana,Insecta
Adelphagrotis stellaris,Insecta
Scopula junctaria,Insecta
Hesperumia latipennis,Insecta
Crymodes devastator,Insecta
Xanthorhoe pontiaria,Insecta
Hydriomena furcata,Insecta
Thallophaga taylorata,Insecta
Triphosa haesitata,Insecta
Xestia oblata,Insecta
Egira rubrica,Insecta
Plemyria georgii,Insecta
Chytolita morbidalis,Insecta
Enypia packardata,Insecta
Perizoma curvilinea,Insecta
Ecliptopera silaceata,Insecta
Achytonix epipaschia,Insecta
Plagodis phlogosaria,Insecta
Lasionycta perplexa,Insecta
Clemensia albata,Insecta
Archips argyrospila,Insecta
Drepanulatrix secundaria,Insecta
Achytonix praeacuta,Insecta
Anaplectoides prasina,Insecta
Lophocampa maculata,Insecta
Andropolia aedon,Insecta
Agrotis obliqua,Insecta
Eupithecia perfusca,Insecta
Dysstroma truncata,Insecta
Pseudorthodes irrorata,Insecta
Eulithis destinata,Insecta
Anagoga occiduaria,Insecta
Euxoa comosa,Insecta
Pseudothyatira cymatophoroides,Insecta
Leucania insueta,Insecta
Orthosia hibisci,Insecta
Gabriola dyari,Insecta
Autographa sansoni,Insecta
Epirrhoe alternata,Insecta
Neoalcis californiaria,Insecta
Orthosia revicta,Insecta
Syngrapha epigaea,Insecta
Dysstroma sobria,Insecta
Orthosia transparens,Insecta
Properigea albimacula,Insecta
Xestia mustelina,Insecta
Mycterophora rubricans,Insecta
Platyperigea montana,Insecta
Drepanulatrix quadraria,Insecta
Aethalura intertexta,Insecta
Spargania magnoliata,Insecta
Scoliopteryx libatrix,Insecta
Drepanulatrix carnearia,Insecta
Eupithecia agnesata,Insecta
Hypena humuli,Insecta
Anaplectoides pressus,Insecta
Egira simplex,Insecta
Eudrepanulatrix rectifascia,Insecta
Lacanobia tacoma,Insecta
Hyles lineata,Insecta
Eulithis harveyata,Insecta
Eupithecia subfuscata,Insecta
Pero morrisonaria,Insecta
Grammia ornata,Insecta
Apamea lignicolora,Insecta
Euxoa infausta,Insecta
Aseptis ethnica,Insecta
Euthyatira semicircularis,Insecta
Oncocnemis semicollaris,Insecta
Lophocampa argentata,Insecta
Polia nimbosa,Insecta
Euphyia unangulata,Insecta
Xanthorhoe defensaria,Insecta
Mniotype ducta,Insecta
Agrotis ipsilon,Insecta
Euxoa biformata,Insecta
Hydriomena irata,Insecta
Anticlea vasiliata,Insecta
Xestia finitima,Insecta
Lacanobia liquida,Insecta
Syngrapha rectangula,Insecta
Perizoma costiguttata,Insecta
Neoterpes trianguliferata,Insecta
Probole alienaria,Insecta
Eupithecia sabulosata,Insecta
Synaxis cervinaria,Insecta
Hesperumia sulphuraria,Insecta
Choristoneura occidentalis,Insecta
Hydriomena marinata,Insecta
Semiothisa ulsterata,Insecta
Euxoa simona,Insecta
Euxoa tessellata,Insecta
Euxoa idahoensis,Insecta
Pleromelloida obliquata,Insecta
Crambus leachellus,Insecta
Acronicta grisea,Insecta
Caripeta aequaliaria,Insecta
Cyclophora dataria,Insecta
Feralia deceptiva,Insecta
Graphiphora haruspica,Insecta
Euxoa terrena,Insecta
Furcula scolopendrina,Insecta
Apamea amputatrix,Insecta
Cryphia cuerva,Insecta
Parabagrotis insularis,Insecta
Polia purpurissata,Insecta
Prochoerodes forficaria,Insecta
Coloradia pandora,Insecta
Rhyacia quadrangula,Insecta
Rhynchagrotis exertistigma,Insecta
Melanolophia imitata,Insecta
Protoperigea anotha,Insecta
Zosteropoda hirtipes,Insecta
Aseptis adnixa,Insecta
Acronicta hesperida,Insecta
Callizzia amorata,Insecta
Spilosoma pteridis,Insecta
Stretchia muricina,Insecta
Lithacodia albidula,Insecta
Agroperina dubitans,Insecta
Spaelotis havilae,Insecta
Mesogona rubra,Insecta
Dysstroma ochrofuscaria,Insecta
Anomogyna vernilis,Insecta
Eupithecia olivacea,Insecta
Euchlaena johnsonaria,Insecta
Andropolia theodori,Insecta
Pyla fusca,Insecta
Itame confederata,Insecta
Lacinipolia pensilis,Insecta
Stretchia plusiaeformis,Insecta
Phobolosia anfracta,Insecta
Pseudorthosia variabilis,Insecta
Euchlaena tigrinaria,Insecta
Xestia smithii,Insecta
Drepanulatrix unicalcararia,Insecta
Synaxis jubararia,Insecta
Synaxis pallulata,Insecta
Cerastis enigmatica,Insecta
Cucullia intermedia,Insecta
Hyalophora euryalus,Insecta
Apamea castanea,Magnoliopsida
Feralia comstocki,Insecta
Autographa corusca,Insecta
Lacinipolia davena,Insecta
Eupithecia gilvipennata,Insecta
Orthosia pacifica,Insecta
Hydriomena speciosata,Insecta
Udea itysalis,Insecta
Pyrausta fodinalis,Insecta
Smerinthus cerisyi,Insecta
Abagrotis pulchrata,Insecta
Agrochola pulchella,Insecta
Properigea niveirena,Insecta
Stamnoctenis pearsalli,Insecta
Xanthorhoe macdunnoughi,Insecta
Bomolocha palparia,Insecta
Eupithecia unicolor,Insecta
Idia aemula,Insecta
Lambdina fiscellaria,Insecta
Pleromella opter,Insecta
Pseudobryomima muscosa,Insecta
Amphipoea americana,Insecta
Spilosoma virginica,Insecta
Oncocnemis figurata,Insecta
Polia discalis,Insecta
Schizura unicornis,Insecta
Sabulodes aegrotata,Insecta
Pronoctua typica,Insecta
Sphinx vashti,Insecta
Sunira decipiens,Insecta
Udea profundalis,Insecta
Xanthorhoe munitata,Insecta
Lithophane georgii,Insecta
Anavitrinella pampinaria,Insecta
Zenophleps lignicolorata,Insecta
Syngrapha orophila,Insecta
Apamea alia,Insecta
Litholomia napaea,Insecta
Egira crucialis,Insecta
Melanchra adjuncta,Insecta
Abagrotis placida,Insecta
Cladara limitaria,Insecta
Ectropis crepuscularia,Insecta
Apamea antennata,Insecta
Hyppa brunneicrista,Insecta
Eupithecia harveyata,Insecta
Habrosyne scripta,Insecta
Synedoida adumbrata,Insecta
Apamea occidens,Insecta
Hecatera sutrina,Magnoliopsida
Aplectoides condita,Insecta
Biston betularia,Insecta
Protoboarmia porcelaria,Insecta
Lacinipolia illaudabilis,Insecta
Oncocnemis columbia,Insecta
Acronicta impleta,Insecta
Drepanulatrix foeminaria,Insecta
Drepanulatrix falcataria,Insecta
Dasychira grisefacta,Insecta
Feltia herilis,Insecta
Egira perlubens,Insecta
Enypia venata,Insecta
Philedia punctomacularia,Insecta
Xestia infimatis,Insecta
Apamea atriclava,Insecta
Setagrotis planifrons,Insecta
Coryphista meadii,Insecta
Dysstroma brunneata,Insecta
Itame decorata,Insecta
Spilosoma vestalis,Insecta
Hydriomena perfracta,Insecta
Hyppa indistincta,Insecta
Apamea acera,Insecta
Asticta victoria,Insecta
Hydraecia medialis,Insecta
Leucania farcta,Insecta
Orthosia pulchella,Insecta
Acerra normalis,Insecta
Eupithecia maestosa,Insecta
Nola minna,Insecta
Synedoida divergens,Lycopodiopsida
Eupithecia miserulata,Insecta
Pyrrharctia isabella,Insecta
Eupithecia annulata,Insecta
Abagrotis apposita,Insecta
Drepanulatrix monicaria,Insecta
Eupithecia ravocostaliata,Insecta
Abagrotis baueri,Insecta
Brachylomia rectifascia,Insecta
Fishia evelina,Insecta
Heliothis phloxiphagus,Insecta
Euplexia benesimilis,Insecta
Abagrotis scopeops,Insecta
Sphinx perelegans,Insecta
Pleromelloida cinerea,Insecta
Synedoida sabulosa,Insecta
Lacanobia subjuncta,Insecta
Ceranemota improvisa,Insecta
Rhynchagrotis insularis,Lycopodiopsida
Semiothisa californiaria,Insecta
Spaelotis bicava,Insecta
Lacinipolia strigicollis,Insecta
Bleptina caradrinalis,Insecta
Protorthodes curtica,Insecta
Bomolocha abalienalis,Insecta
Chlorosea banksaria,Insecta
Zale lunata,Insecta
Eupithecia cretaceata,Insecta
Setagrotis corrodera,Insecta
Euxoa plagigera,Insecta
Autographa californica,Insecta
Papestra cristifera,Insecta
Antheraea polyphemus,Insecta
Sabulodes edwardsata,Insecta
Dysstroma formosa,Insecta
Xestia c-nigrurn,Insecta
Zale minerea,Insecta
Ecliptoptera silaceata,Insecta
Clostera apicalis,Insecta
Cabera erythemaria,Insecta
Cyclophora pendulinaria,Insecta
Dasypyga alternosquamella,Insecta
Setagrotis atrifrons,Insecta
Schizura ipomoeae,Insecta
Ceranemota tearlei,Insecta
Abagrotis trigona,Insecta
Oncocnemis sandaraca,Insecta
Platypolia contadina,Insecta
Dargida procincta,Insecta
Nepytia phantasmaria,Insecta
Setagrotis piscipellis,Insecta
Amphipyra pyramidoides,Insecta
Pheosia portlandia,Insecta
Eulithis propulsata,Insecta
Acronicta impressa,Insecta
Lacanobia nevadae,Insecta
Oligia illocata,Insecta
Oncocnemis greyi,Insecta
Apodrepanulatrix litaria,Insecta
Gluphisia severa,Insecta
Synchlora aerata,Insecta
Epirranthis substriataria,Insecta
Hydriomena manzanita,Insecta
Peridroma saucia,Insecta
Pyrausta grotei,Insecta
Itame bitactata,Insecta
Adelphagrotis indeterminata,Insecta
Pleromelloida conserta,Insecta
Spodoptera praefica,Insecta
Euxoa brunneigera,Insecta
Euxoa obeliscoides,Insecta
Stenoporpia pulmonaria,Insecta
Itame quadrilinearia,Insecta
Oligocentria pallida,Insecta
Lacinipolia patalis,Insecta
Aplocera plagiata,Insecta
Idaea demissaria,Insecta
Behrensia conchiformis,Insecta
Oligocentria semirufescens,Insecta
Phryganidia californica,Insecta
Autographa speciosa,Insecta
Eurois occulta,Insecta
Diarsia rosaria,Insecta
Eupithecia georgii,Insecta
Dysstroma hersiliata,Insecta
Protitame matilda,Insecta
Apamea finitima,Insecta
Autographa metallica,Insecta
Euthyatira lorata,Insecta
Abagrotis nefascia,Insecta
Egira curialis,Insecta
Apamea spaldingi,Insecta
Syngrapha viridisigma,Insecta
Abagrotis erratica,Insecta
Hepialus mathewi,Insecta
Lacinipolia vicina,Insecta
Melipotis jucunda,Insecta
Xanthorhoe labradorensis,Insecta
Xestia perqueritata,Insecta
Saucrobotys fumoferalis,Insecta
Pseudaletia unipuncta,Insecta
Thera otisi,Insecta
Orthosia praeses,Insecta
Dysstroma mancipata,Insecta
Pyrausta semirubralis,Insecta
Rivula propinqualis,Insecta
Oncocnemis extremis,Insecta
Lithophane innominata,Insecta
Itame plumosata,Insecta
Chytonix divesta,Insecta
Xylena thoracica,Insecta
Orgyia pseudotsugata,Insecta
Apharetra californiae,Insecta
Acronicta funeralis,Insecta
Ennomos magnaria,Insecta
Lithophane contenta,Insecta
Oncocnemis youngi,Insecta
Dryotype opina,Insecta
Epirrita autumnata,Insecta
Agrochola purpurea,Insecta
Orthonama centrostrigaria,Insecta
Catocala relicta,Insecta
Orthosia mys,Insecta
Miselia variolata,Insecta
Scopula sideraria,Insecta
Heliothis zea,Insecta
Euxoa declarata,Insecta
Euxoa pleuritica,Insecta
Apamea auranticolor,Insecta
Nacophora mexicanaria,Insecta
Crassivesica bocha,Insecta
Drepana bilineata,Insecta
Papestra brenda,Insecta
Cucullia similaris,Insecta
Drepana arcuata,Insecta
Eupithecia tripunctaria,Insecta
Spargaloma sexpunctata,Insecta
Pyrausta unifascialis,Insecta
Leucania anteoclara,Insecta
Eupithecia columbiata,Insecta
Abagrotis reedi,Insecta
Hypagyrtis unipunctata,Insecta
Xylena curvimacula,Insecta
Abagrotis variata,Insecta
Xylotype acadia,Insecta
Udea washingtonalis,Insecta
Nycteola frigidana,Insecta
Lacanobia lilacina,Insecta
Agroperina lateritia,Insecta
Acronicta perdita,Insecta
Agrotis vancouverensis,Insecta
Anepia ectrapela,Insecta
Lobophora simsata,Insecta
Anepia jola,Pucciniomycetes
Semiothisa neptaria,Insecta
Euxoa atomaris,Insecta
Euxoa messoria,Insecta
Trichoplusia ni,Insecta
Apamea remissa,Insecta
Semiothisa denticulata,Insecta
Synedoida edwardsii,Polychaeta
Anticlea multiferata,Insecta
Oligia indirecta,Insecta
Autographa ampla,Insecta
Orthonama obstipata,Insecta
Nycteola cinereana,Insecta
Xylena cineritia,Insecta
Eupithecia luteata,Insecta
Ceranemota crumbi,Insecta
Oncocnemis meadiana,Insecta
Catocala allusa,Insecta
Pronoctua peabodyae,Insecta
Elpiste lorquinaria,Insecta
Mesogona olivata,Insecta
Euxoa auxiliaris,Insecta
Tyria jacobaeae,Insecta
Crambus pascuellus,Insecta
Trichodezia californiata,Insecta
Bomolocha bijugalis,Insecta
Ceranemota fasciata,Insecta
Protolampra rufipectus,Insecta
Chersotis juncta,Insecta
Entephria multivagata,Insecta
Dasychira vagans,Insecta
Venusia duodecemlineata,Insecta
